Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Vinicius Ferreira CamposM25-29,BR,#814,4,38,40,32:42:00,2:32:41,1:32:35,4:42:49,95.6
Marcelo Henrique Mesquita AlmeidaM30-34,BR,#158,35,167,177,38:40:00,2:50:04,1:38:50,5:13:18,90.2
Alexandre FlausinoM25-29,BR,#858,7,74,79,38:59:00,2:34:59,1:34:07,4:54:06,93.3
Vitor GarciaM25-29,BR,#852,55,632,745,59:19:00,3:20:50,2:19:28,6:50:43,75.1
Carolina Leite AlonsoF35-39,BR,#1233,7,21,279,45:21:00,2:56:32,1:43:42,5:31:24,91.9
Claudio Ribeiro Da SilvaM45-49,BR,#671,24,282,308,40:25:00,2:59:57,1:49:04,5:35:52,87
Daniel Da Costa Fernandes De FreitasM45-49,BR,#689,14,159,169,39:06:00,2:46:49,1:37:40,5:12:11,91.1
Mateus Starck Pinto Da FonsecaM25-29,BR,#818,9,78,83,39:14:00,2:32:51,1:36:24,4:55:05,93.2
Rafaela RamalloF35-39,BR,#1096,25,84,645,1:00:24,3:08:39,2:03:53,6:27:42,83.3
Gabriel Eduardo TognoniM35-39,AR,#436,81,315,349,45:11:00,2:52:02,1:54:40,5:41:34,85.7
Flavio De Almeida ValeM30-34,BR,#153,87,474,538,55:10:00,2:56:35,2:08:02,6:08:55,81.3
Federico Semino SuarezM30-34,UY,#230,80,411,463,47:36:00,3:04:42,1:58:34,5:57:59,82.9
Marcos LucianiM40-44,BR,#457,138,581,670,57:15:00,3:22:21,1:59:49,6:31:00,77.6
Andre Bontempo SantosM30-34,BR,#234,17,70,75,34:29:00,2:36:57,1:35:23,4:52:49,94
João Paulo Moreira CottaM35-39,BR,#267,158,638,753,1:09:47,3:16:02,2:16:44,6:52:00,75.6
Candido ChutorianscyM40-44,BR,#583,12,56,60,35:34:00,--:--,--:--,4:48:32,
Daniel Sartore Gomes De OliveiraM25-29,BR,#849,52,621,727,1:02:56,3:23:35,2:11:11,6:45:11,75.8
José Rodrigo Rangel WalterM30-34,BR,#196,8,46,49,43:37:00,2:22:49,1:35:01,4:46:51,95.2
Marcelo LongoM40-44,BR,#605,94,435,494,48:24:00,3:05:24,1:59:02,6:00:27,82
Delmo Moura Sá JuniorM45-49,BR,#681,34,333,370,46:47:00,2:50:32,1:55:50,5:44:06,85.7
Rogério V. De MelloM50-54,BR,#947,39,597,691,41:07:00,3:10:15,2:33:05,6:36:05,82.5
Ronaldo Pereira SilvaM35-39,BR,#272,109,430,489,44:34:00,2:51:22,2:15:27,6:00:12,82.8
Daniel Lisboa De OliveiraM35-39,BR,#253,153,609,706,49:00:00,3:14:38,2:28:04,6:39:26,77.2
William AraujoM35-39,BR,#347,11,45,48,37:13:00,2:34:05,1:30:16,4:46:45,95.6
Gabriel LuchetaM30-34,BR,#190,101,607,703,1:01:45,3:08:58,2:20:14,6:39:18,77.1
Karina MeirellesF25-29,BR,#1030,6,28,312,50:25:00,2:57:18,1:42:57,5:36:06,94.2
João Gabriel De Carvalho ReisM25-29,BR,#820,8,77,82,36:13:00,2:41:31,1:32:45,4:55:04,93.2
MARCIO BRANDAOM45-49,BR,#695,21,257,277,42:30:00,2:54:48,1:45:48,5:31:02,87.8
Eurico CamposM40-44,BR,#541,90,410,462,46:15:00,3:01:48,2:00:04,5:57:40,82.4
Juliana Graciano De ResendeF25-29,BR,#1024,17,117,755,53:15:00,3:13:59,2:36:51,6:52:19,83
Patricia ScolariF45-49",BR,#1170,1,20,258,52:23:00,2:44:09,1:42:21,5:27:17,99.3
Christine DegenhardtF45-49,DE,#1166,9,64,536,53:45:00,3:10:55,1:54:35,6:08:38,92.8
Alexandre Galvão Gonçalves MoreiraM40-44,BR,#480,92,427,485,39:25:00,3:01:32,2:10:45,5:59:51,82.1
Guilherme RodriguesM40-44,BR,#613,51,263,284,38:21:00,2:44:04,2:01:31,5:32:10,86.5
Eva Matos PinhoF40-44,BR,#1124,14,86,655,45:53:00,3:17:28,2:13:11,6:29:19,89.8
Leonardo Nicolas GiglioM45-49,AR,#768,5,93,99,38:18:00,2:38:20,1:37:20,5:00:04,93.3
Andre Luiz De Moraes VodopivesM50-54,BR,#894,9,200,213,45:49:00,2:45:11,1:44:05,5:20:49,94.4
Thiago Luiz FagundesM35-39,BR,#368,34,125,133,33:46:00,2:47:11,1:37:49,5:06:56,91.7
Marcos AlmeidaM50-54,BR,#900,31,514,586,44:43:00,3:09:19,2:14:41,6:16:23,85.3
Michell PeixotoM35-39,BR,#421,136,525,600,56:34:00,3:01:53,2:09:56,6:18:12,80.1
Daniela ReisF45-49,BR,#1155,14,103,722,1:13:08,3:12:53,2:05:49,6:44:03,87.9
Suyanne Lourenço FreitasF35-39,BR,#1193,26,88,658,57:54:00,3:19:34,2:03:12,6:29:31,83
Luis Felipe MosqueraM45-49,BR,#719,87,691,827,1:05:48,3:40:40,2:50:46,7:49:11,69.6
Ana Cecilia Cançado Xavier NascimentoF35-39,BR,#1085,9,34,346,52:47:00,3:02:39,1:36:09,5:40:57,90.3
Marcelo SanvicenteM35-39,BR,#360,75,288,318,46:03:00,2:52:30,1:49:01,5:36:48,86.5
Paulo Henrique ManziniM40-44,BR,#564,6,29,31,33:21:00,2:25:57,1:31:22,4:36:15,97
Rafael De Oliveira FreireM35-39,BR,#431,114,449,509,36:04:00,2:58:57,2:17:30,6:02:25,82.4
Paulo Roberto InnocencioM55-59,BR,#970,24,648,769,47:56:00,3:35:40,2:23:21,6:57:43,80.1
Marcelo CintioliM55-59,AR,#982,11,369,413,38:28:00,3:06:01,1:55:45,5:49:36,89.5
Bruna Tavares Vieira Da SilvaF35-39,BR,#1084,40,123,776,49:33:00,3:40:32,2:19:40,7:01:38,78.8
Kazumasa HanedaM40-44,JP,#639,95,437,496,46:19:00,3:08:23,1:50:37,6:00:53,81.9
Wander Manoel Garcez RibeiroM50-54,BR,#885,34,526,601,1:06:23,3:05:21,1:57:00,6:18:24,85
Luis GonzalezM35-39,CO,#411,161,657,783,49:30:00,3:20:20,2:31:35,7:04:39,74
Geovani MirandaM40-44,BR,#546,39,190,202,45:45:00,2:48:35,1:37:53,5:19:03,88.7
Ana Thaise Silva Dos SantosF30-34,BR,#1042,10,67,556,55:40:00,3:04:00,2:04:03,6:11:28,89.5
Hugo FumianM40-44,BR,#497,59,284,310,43:42:00,2:56:59,1:46:38,5:35:56,85.9
Renato Defanti De AlmeidaM30-34,BR,#122,23,113,120,34:25:00,2:35:07,1:50:19,5:04:42,91.8
Thiago RezendeM40-44,BR,#464,57,273,297,40:46:00,2:48:05,1:58:57,5:34:07,86.2
Andre LimaM45-49,BR,#654,47,417,469,41:57:00,3:03:05,2:03:49,5:58:29,83.5
Leonardo Furquim WerneckM45-49,BR,#672,75,612,711,51:30:00,3:11:35,2:24:07,6:40:24,77.6
Luiz Felipe FernandesM30-34,BR,#208,92,520,594,41:09:00,3:19:40,2:07:10,6:17:15,80.1
Jose Jayme Moraes JuniorM45-49,BR,#670,10,142,151,37:30:00,2:45:17,1:39:52,5:08:45,91.7
Fernando PratasM45-49,BR,#669,82,663,790,1:08:24,3:27:56,2:19:20,7:08:34,74.1
Vanessa MedeirosF35-39,BR,#1090,30,99,710,53:33:00,3:21:23,2:14:38,6:40:11,81.6
Henrique EspíndolaM25-29,BR,#829,36,406,458,1:02:42,3:05:20,1:39:15,5:56:51,82.5
Newton Braga MouraM50-54",BR,#895,1,76,81,35:03:00,2:35:44,1:38:55,4:54:42,99.3
Igor Ferreira Dos AnjosM35-39,BR,#323,97,389,437,49:21:00,2:51:19,2:05:11,5:53:17,83.8
Paulo SanchezM35-39,BR,#348,148,596,690,54:32:00,3:17:53,2:14:33,6:36:00,77.7
Federico MaranzanaM45-49,AR,#704,64,535,613,47:40:00,2:59:57,2:22:01,6:19:34,80.4
Eduardo BelottoM35-39,BR,#247,24,98,104,41:52:00,2:36:32,1:37:15,5:01:26,92.7
Ruben PedrazaM55-59,AR,#986,17,493,560,50:28:00,3:12:16,1:59:48,6:11:52,86.2
Caio InacioM25-29,BR,#830,11,89,94,31:26:00,2:35:33,1:46:05,4:58:00,92.6
Eduardo Rossi SpartalisM25-29,BR,#803,48,557,639,49:06:00,3:20:52,2:08:14,6:25:56,78.3
Rodolfo KouriM40-44,BR,#463,74,340,378,35:40:00,3:04:42,1:56:55,5:45:05,84.4
LUIZ SIQUEIRAM40-44,BR,#1223,16,85,90,38:00:00,2:38:10,1:35:28,4:57:38,92.7
Daniela Alejandra Rivadeneira BustamanteF30-34,CL,#1067,14,105,725,51:22:00,3:28:47,2:15:27,6:44:42,84.8
Herman DantasM35-39,BR,#1217,41,139,148,41:47:00,2:22:28,1:55:54,5:08:30,91.4
Thomas PeperstraeteM50-54,BE,#903,19,380,426,48:02:00,2:51:24,2:02:36,5:51:55,89.1
Alexandre Ciscato FerreiraM50-54,BR,#882,32,515,587,56:19:00,3:10:16,2:01:24,6:16:31,85.3
Rafael NozziM35-39,AR,#419,147,593,687,1:00:47,3:27:30,1:58:08,6:34:56,77.8
Zvika Van MoppesM55-59,IL,#991,21,634,749,1:05:40,3:19:58,2:09:54,6:51:38,80.9
Joaquim PereiraM25-29,BR,#838,13,112,119,40:23:00,2:42:56,1:35:57,5:04:25,91.4
Pablo ContrerasM35-39,CL,#441,15,61,65,37:49:00,2:29:55,1:37:20,4:50:22,94.9
Jose Tomas TorresM18-24,CL,#801,6,86,91,39:31:00,2:35:02,1:38:15,4:57:39,96.5
Brittany HigginsFPRO,US,#25,7,29,314,32:00:00,2:36:44,2:23:20,5:36:14,87.5
Victor Navarro Castello BrancoM30-34,BR,#151,19,81,86,45:58:00,2:32:12,1:32:31,4:56:08,93.4
Luís Henrique DinizM35-39,BR,#404,107,426,484,42:21:00,3:00:06,2:06:55,5:59:50,82.8
Gustavo Horacio FerreroM40-44,AR,#590,146,640,757,1:08:17,3:32:52,2:04:21,6:52:44,74.8
Sergio LeopolskiM40-44,BR,#627,149,651,773,1:00:03,3:18:35,2:29:48,6:59:49,73.9
Felipe Maciel SchiavoM30-34,BR,#105,60,254,274,--:--,--:--,--:--,5:30:10,
Emerson De Paula BettaM45-49,BR,#1247,41,377,423,46:38:00,2:55:26,2:02:36,5:51:01,84.6
Helton ParizottoM25-29,BR,#810,39,420,474,47:39:00,3:00:08,2:01:22,5:59:01,82.2
Renatotri SilvaM35-39,BR,#415,43,147,157,37:31:00,2:46:20,1:38:29,5:10:05,91.1
Thiago Da SilvaM35-39,BR,#351,125,497,564,57:34:00,2:57:51,2:04:39,6:12:55,80.9
Gledson Alarcon BaibokasM30-34,BR,#177,95,536,615,53:19:00,3:24:20,1:50:40,6:19:38,79.8
José Waldez Guimarães JúniorM45-49,BR,#694,62,523,597,51:57:00,3:18:18,1:54:14,6:17:41,80.7
Víctor Emiliano BertiniM40-44,AR,#580,69,329,364,52:54:00,2:55:21,1:46:47,5:43:33,84.6
Renato MaxM35-39,BR,#417,123,486,552,54:36:00,2:57:03,2:12:01,6:11:02,81.2
Fabricio AraujoM35-39,BR,#335,135,522,596,54:10:00,3:07:50,2:05:30,6:17:29,80.2
Ednesio CantoM45-49,BR,#696,78,623,730,1:05:32,3:17:59,2:12:24,6:45:40,76.9
Ana Luiza Ottoni MeirellesF25-29,BR,#1008,13,81,624,56:44:00,3:13:42,2:01:27,6:21:55,87.2
Luciana SousaF35-39,BR,#1081,31,100,717,1:02:43,3:25:50,2:04:26,6:41:32,81.4
Bruno BrandM35-39,BR,#1099,20,82,87,39:15:00,2:32:09,1:41:27,4:57:07,93.5
Bento LiraM60-64,BR,#995,4,641,759,46:45:00,3:22:40,2:31:51,6:52:58,89.5
Ranniery Camilo Silva DamacianoM25-29",BR,#1240,2,18,19,30:16:00,2:23:44,1:30:10,4:28:12,98.7
Bruno CompridoM25-29,BR,#863,24,247,267,38:28:00,2:45:00,1:57:34,5:29:05,87
Fernanda DiezF35-39,BR,#1104,27,90,672,53:16:00,3:09:26,2:20:09,6:31:20,82.8
Christophe ClevenotM55-59,FR,#983,14,429,488,53:05:00,2:53:45,2:06:01,6:00:05,87.9
Renato Nicoli SampaioM25-29,BR,#804,29,285,313,50:26:00,2:55:38,1:42:28,5:36:08,85.8
Ignacio Lopez AranoM35-39,AR,#378,31,118,125,41:24:00,2:36:53,1:39:56,5:05:16,92
Robledo SilvaM40-44,BR,#476,151,656,781,1:04:02,3:20:24,2:25:20,7:04:26,73.4
Rodrigo SouzaM40-44,BR,#461,81,363,405,38:48:00,3:07:38,1:53:05,5:49:14,83.7
João AlmeidaM35-39,BR,#314,100,397,446,46:41:00,3:00:45,1:58:59,5:54:17,83.7
Max Do Vale CostaM40-44,BR,#588,24,119,126,39:50:00,2:39:46,1:38:54,5:05:21,91.2
Delcio Vieira Tannus FilhoM40-44,BR,#508,32,152,162,51:05:00,2:33:57,1:37:03,5:11:23,90.1
Marcello PopuloM50-54,BR,#1245,10,278,304,43:22:00,2:59:03,1:44:51,5:35:21,91.8
Vinicius Machado Costa Marinho ContenteM25-29,BR,#870,47,500,568,54:48:00,3:07:31,1:57:12,6:13:20,80.1
Danusa Silva MenezesF50-54,BR,#1175,4,93,681,53:51:00,3:13:34,2:13:27,6:33:36,94.4
Mary Anne GarcezF40-44,BR,#1146,16,108,733,59:25:00,3:22:28,2:11:25,6:45:59,87.5
Doorgal Gustavo Sad Lafayette De AndradaM25-29,BR,#841,16,153,163,36:17:00,2:52:21,1:37:16,5:11:30,90.1
Mario Jose Nevares CadengueM40-44,BR,#521,102,465,527,46:50:00,2:59:42,2:07:28,6:06:27,81.1
Patricia Axer BatistaF50-54",BR,#1176,2,57,477,55:06:00,2:55:38,1:59:41,5:59:22,99.3
Horacio PadillaM60-64,AR,#1003,5,675,807,49:16:00,3:33:09,2:45:34,7:18:57,86.2
Rodrigo Benedetti DebiasiM35-39,BR,#312,95,373,419,40:23:00,2:51:57,2:06:20,5:50:23,84.3
Felipe Sempe Dos SantosM25-29,BR,#874,23,231,250,40:17:00,2:41:11,1:58:29,5:26:00,87.5
Bernardo Emanuel TrindadeM40-44,BR,#544,44,235,254,36:39:00,2:58:05,1:41:17,5:26:29,87.5
Rafael CardozoM30-34,BR,#156,26,140,149,43:55:00,2:37:01,1:39:21,5:08:33,91.1
Manoela AmaralF35-39",BR,#1098,3,13,203,36:57:00,3:00:53,1:36:28,5:19:11,94.1
Guilherme TavaresM35-39,BR,#260,129,510,581,44:30:00,3:03:44,2:20:21,6:15:56,80.5
Jair SouzaM25-29,BR,#854,19,196,209,51:22:00,2:47:45,1:35:36,5:20:21,88.5
Matias Leandro RodriguezM40-44,AR,#643,126,560,643,1:07:45,3:03:22,2:07:52,6:26:49,78.2
Danielle PimentaF45-49,BR,#1169,11,76,603,52:08:00,3:05:14,2:08:40,6:18:28,91.4
Henrique VieiraM35-39,BR,#344,165,680,814,47:56:00,3:53:50,2:32:21,7:28:29,71.3
Vinicius IorioM45-49,BR,#668,85,676,809,58:31:00,3:49:01,2:23:24,7:20:07,72.8
Fernanda RonchettiF30-34,BR,#1057,16,112,740,58:10:00,3:27:17,2:12:10,6:48:48,84.2
ADRIANO FRANCAM40-44,BR,#485,120,547,628,59:24:00,3:24:22,1:46:26,6:22:46,78.8
Luciano LimaM40-44,BR,#604,85,386,434,34:58:00,3:02:38,2:06:24,5:53:01,83.1
Thais VannucchiF30-34,BR,#1037,13,85,651,1:07:13,3:16:41,1:55:31,6:29:09,86.9
Jose Miguel JaramilloM25-29,CO,#864,59,677,810,55:54:00,3:51:46,2:22:27,7:20:48,71.5
Patrick Barbosa SoaresM40-44,BR,#494,145,637,752,56:27:00,3:28:58,2:13:27,6:51:54,74.9
Patricia ViannaF50-54,BR,#1184,8,135,820,49:42:00,3:55:05,2:37:59,7:39:46,86
Pâmella OliveiraFPRO",BR,#20,1,1,18,28:55:00,2:22:11,1:32:50,4:28:04,99.6
Renan GuzzoM35-39,BR,#264,102,414,466,40:29:00,3:03:52,2:02:32,5:58:08,83.1
Marcos PortoM35-39,BR,#320,115,450,511,40:10:00,3:00:43,2:12:19,6:02:27,82.4
Fabio EsmerellesM30-34,BR,#142,15,59,63,30:57:00,2:41:12,1:32:32,4:49:05,94.8
Mario CapalboM40-44,AR,#630,117,537,616,55:12:00,3:03:20,2:13:34,6:19:58,79.2
Jose Pablo Illanes VarasM35-39,CL,#432,137,527,602,1:08:41,3:06:21,1:52:53,6:18:24,80.1
Guilherme TeixeiraM30-34,BR,#198,29,155,165,42:55:00,2:35:11,1:46:49,5:11:34,90.5
Luiz Felipe De DomingosM18-24",BR,#784,3,41,43,41:04:00,2:27:32,1:30:41,4:43:36,99.1
Zoltan Balint GeoczeM35-39,BR,#444,160,650,772,1:00:30,3:29:01,2:18:02,6:59:23,74.7
Jefferson VidalM45-49,BR,#690,27,302,334,49:17:00,3:00:25,1:38:35,5:39:24,86.4
Demos GazetasM35-39,GR,#409,59,205,218,41:23:00,2:49:12,1:40:39,5:21:12,89.1
Rodrigo VenturaM25-29,BR,#846,35,404,455,41:33:00,2:47:59,2:18:18,5:56:42,82.6
Erick FonteneleM30-34,BR,#168,66,311,344,41:33:00,2:52:44,1:58:55,5:40:53,85.6
Pedro Alvim CarvalhoM30-34,BR,#112,56,242,262,46:55:00,2:42:12,1:52:20,5:28:01,87.7
Victor Cesar Dos Santos RochaM35-39,BR,#306,101,409,461,43:08:00,3:02:45,2:02:02,5:57:37,83.2
Marcelo WittlichM45-49,BR,#759,83,664,792,58:44:00,3:19:26,2:35:50,7:08:40,74.1
Alexandre BoydM50-54,BR,#880,47,666,794,46:46:00,3:34:08,2:37:14,7:10:14,78.1
Alexandre Fonseca CastroM40-44,BR,#1207,129,565,649,44:15:00,3:14:05,2:17:49,6:28:22,78
Raphaela Maia RussiF35-39,BR,#1094,6,16,230,43:05:00,2:52:43,1:41:18,5:22:55,93.4
Luiz Francisco Paiva FerreiraMPRO,BR,#8,6,7,7,25:46:00,2:17:26,1:29:52,4:16:49,95.5
Bruno LessaM18-24,BR,#795,7,158,168,41:49:00,2:46:02,1:36:23,5:12:03,93.9
Vinicius CastelM35-39,BR,#288,92,364,406,53:57:00,2:55:05,1:50:53,5:49:15,84.5
Agustin Lopez SpertinoM18-24,AR,#792,17,668,796,48:47:00,3:05:57,2:59:54,7:11:01,76.8
Antonio AzizM25-29,BR,#826,28,274,298,46:33:00,2:51:52,1:49:38,5:34:29,86.1
Felipe Pereira SoaresM40-44,BR,#515,43,233,252,47:33:00,2:48:45,1:42:08,5:26:27,87.5
Juan Manuel Arias CastroM55-59,BO,#993,20,626,734,1:01:28,3:24:41,2:10:41,6:46:14,81.6
Kim Archanjo TostesM25-29,BR,#845,46,499,567,43:40:00,3:09:59,2:10:06,6:13:12,80.1
Andrey FreireM35-39,BR,#285,68,258,278,49:35:00,2:37:52,1:56:07,5:31:15,87.4
Marcel MorosiniM30-34",BR,#217,1,10,10,33:14:00,2:19:44,1:25:13,4:22:52,100.2
Felipe Penido Xavier CalabrioM25-29,BR,#813,15,132,141,30:06:00,2:53:59,1:37:41,5:07:48,90.8
Victor Antonio PaludoM35-39,BR,#277,103,419,472,33:51:00,2:58:52,2:20:15,5:58:41,83
Gabriel BrunoM45-49,AR,#739,12,151,161,41:26:00,2:38:37,1:44:57,5:11:23,91.2
Guilherme Gattas IraniM30-34,BR,#195,93,530,606,1:04:22,3:11:43,1:55:42,6:18:52,79.9
Arthur Venancio De Souza PereiraM25-29,BR,#1237,38,418,470,47:46:00,3:19:34,1:43:33,5:58:31,82.3
Gabriel Valente CoutinhoM25-29,BR,#805,44,482,547,47:35:00,3:18:08,1:51:27,6:09:51,80.6
Lucas GenosoM25-29,BR,#821,14,124,132,46:16:00,2:29:23,1:44:52,5:06:53,90.9
Marcello NettoM35-39,BR,#447,18,73,78,39:17:00,2:32:46,1:34:55,4:53:19,94.3
Augusto RochaM50-54,BR,#883,49,672,803,47:27:00,3:42:54,2:23:45,7:17:45,77.2
Diego BellonM35-39,AR,#397,87,328,363,41:18:00,2:52:54,2:03:32,5:43:19,85.4
Mickael KhelifiM30-34,GF,#214,104,635,750,57:53:00,3:37:24,2:03:08,6:51:53,75.5
Leonardo NegreirosM50-54,BR,#902,46,654,778,47:30:00,3:56:46,2:08:31,7:02:51,79
Mariana Homem De MelloF30-34,BR,#1044,19,129,800,57:27:00,3:33:47,2:27:22,7:12:37,81.2
Viviane PessagnoF25-29,BR,#1022,4,18,232,42:29:00,2:53:20,1:41:10,5:23:20,96.4
Henrique VerasM35-39,BR,#357,39,137,146,38:54:00,2:38:17,1:45:32,5:08:13,91.4
Kafula BorgesM30-34,BR,#104,64,281,307,42:28:00,3:00:59,1:46:09,5:35:31,86.4
Marcelo AbdoM45-49",BR,#1234,1,15,15,25:03:00,2:27:59,1:28:49,4:26:56,99.9
Nailane Benevides BarbosaF35-39,BR,#1089,14,56,476,44:59:00,3:12:05,1:53:43,5:59:16,87.4
Yvan JarrigeMPRO",FR,#14,1,1,1,26:21:00,2:11:50,1:14:44,3:56:35,99.9
Fanny ArgoudF25-29,FR,#1025,18,124,777,49:07:00,3:52:59,2:07:39,7:02:12,81.8
Vitor Maciel SchiavoM25-29,BR,#806,42,456,518,51:26:00,3:07:23,1:57:05,6:04:24,81.4
Desiree SantosF25-29",BR,#1023,2,9,135,36:16:00,2:48:42,1:37:16,5:07:25,99.3
Bruno MatheusMPRO",BR,#11,3,3,3,25:50:00,2:18:12,1:16:49,4:03:58,98.2
Absamar SimoesM50-54,BR,#892,33,524,598,56:50:00,2:57:48,2:09:26,6:17:55,85.1
Evelyn SotoF35-39,CL,#1112,32,102,720,1:09:43,3:16:09,2:09:20,6:43:31,81.1
Marcelo BachaM50-54,AR,#925,26,467,529,50:17:00,2:59:05,2:06:09,6:06:48,86.8
Iuska Sampaio CunhaF35-39,BR,#1082,15,60,503,52:38:00,3:14:31,1:48:20,6:02:06,87
José Henrique Silveira PaivaM55-59,BR,#972,9,310,343,41:53:00,2:59:50,1:51:52,5:40:44,90.9
Tarcísio Lima RodriguesM30-34,BR,#215,34,164,174,47:47:00,2:36:27,1:41:05,5:12:47,90.3
Rodrigo FernandezM40-44,BR,#453,54,269,292,47:01:00,2:43:03,1:56:57,5:33:28,86.3
Flavio FariaM40-44,BR,#506,64,305,337,44:28:00,2:54:44,1:51:57,5:40:05,85.2
Nabih Abuapara HerreraM30-34,PE,#213,9,48,51,37:56:00,2:22:53,1:41:25,4:47:02,95.2
João Gabriel HeerdtM30-34,BR,#152,59,252,272,38:44:00,2:51:01,1:53:49,5:29:55,87.4
Nádia SiqueiraF60-64",BR,#1190,1,89,659,58:21:00,3:15:01,2:01:16,6:29:35,100
Lucas FigueiredoM18-24,BR,#782,15,534,612,48:49:00,--:--,--:--,6:19:28,
Jonio PintoM35-39,BR,#305,143,579,668,1:03:31,2:53:32,2:21:34,6:30:55,78.4
Fabio Bruno CondinoM25-29,BR,#844,17,183,194,42:42:00,2:52:46,1:36:41,5:17:10,89.1
Guilherme Ribeiro GoncalvesM45-49,BR,#715,15,174,185,36:03:00,2:46:05,1:45:53,5:14:29,90.6
Gabriel Souza LimaM35-39,BR,#249,155,619,721,59:08:00,3:10:56,2:19:10,6:43:48,76.7
Fellipe Moura BarbosaM35-39,BR,#366,5,25,27,42:24:00,2:25:41,1:22:31,4:35:04,98
Neirimar De BritoM45-49,BR,#679,65,542,622,1:05:42,3:09:50,1:57:30,6:21:12,80.2
Denis Paulino SantosM40-44,BR,#577,109,490,557,59:38:00,3:01:37,1:55:39,6:11:38,80.3
Raphael NunesM30-34,BR,#109,86,461,523,--:--,--:--,--:--,6:04:59,
Matias SilvaM40-44,AR,#571,50,262,283,48:09:00,2:48:45,1:46:13,5:31:52,86.5
Marcilio PintoM45-49,BR,#698,46,413,465,44:55:00,3:05:31,2:00:41,5:58:05,83.5
Monique Marenda RodriguesF30-34",BR,#1052,2,17,231,36:16:00,2:52:57,1:46:17,5:23:06,97.3
Alexandre De Souza GomesM40-44,BR,#504,97,447,507,43:52:00,2:59:03,2:09:30,6:02:14,81.7
Murilo Bauer DaitxM18-24,BR,#790,9,214,229,42:40:00,2:47:53,1:45:59,5:22:46,92
Guillermo AcunaM30-34,PE,#204,88,476,540,51:40:00,3:05:36,2:02:44,6:09:00,81.3
Thais CatalaniF40-44,BR,#1130,20,130,801,1:01:52,3:28:44,2:28:33,7:15:44,83.7
Gustavo DuvalM40-44,BR,#522,46,239,259,38:55:00,2:42:40,1:58:39,5:27:20,87.3
Marcelo CorreiaM50-54,BR,#927,38,594,688,45:59:00,3:01:31,2:37:37,6:35:30,82.6
Carolina Cristiane Del Carlo CagnoF30-34",BR,#1056,1,10,154,32:10:00,2:45:46,1:44:33,5:08:54,99.9
Jon-Kristian PrietzM50-54,NO,#921,24,451,512,1:01:14,2:52:50,1:56:20,6:03:03,87.3
Rodrigo Silva FelipeM40-44,BR,#1221,107,480,545,1:06:04,3:07:55,1:44:16,6:09:18,80.7
Jan SalomonsM50-54,BR,#918,40,601,696,1:04:01,3:12:21,2:02:36,6:37:01,82.4
Bruno TuriniM35-39,BR,#367,74,287,317,44:14:00,3:08:17,1:36:55,5:36:40,86.5
Carlos KrothM25-29",BR,#857,1,12,12,34:21:00,2:22:30,1:22:54,4:24:19,99.5
Murilo BredariolM30-34,BR,#170,38,177,188,37:54:00,2:51:30,1:39:21,5:15:46,89.8
Hudson Rocha AfonsoM30-34,BR,#157,39,181,192,50:44:00,2:41:12,1:36:38,5:16:56,89.6
Michel LimaM35-39,BR,#414,154,611,709,1:00:29,3:30:23,1:56:36,6:39:42,77.2
Diego GarciaM30-34,BR,#212,13,57,61,38:04:00,2:36:44,1:29:10,4:48:33,94.9
Willian PereiraM35-39,BR,#278,105,422,479,57:10:00,2:53:40,2:00:22,5:59:31,82.9
Vinicius Peretti GuimaraesM45-49,BR,#1216,9,141,150,42:16:00,2:38:41,1:40:24,5:08:43,91.7
James HowardM55-59,GB,#969,16,460,522,46:41:00,3:07:15,2:00:08,6:04:54,87.2
Joao FuentesM45-49,BR,#731,57,489,555,42:31:00,3:34:33,1:46:25,6:11:21,81.6
Marcelo BatistaM35-39,BR,#396,139,541,621,40:37:00,3:05:13,2:18:52,6:21:11,79.7
Fernanda SilvaF35-39,BR,#1097,39,122,771,43:53:00,3:16:33,2:45:36,6:58:23,79.2
Felipe Romão BatistaM30-34,BR,#144,72,367,410,42:52:00,3:00:13,1:49:59,5:49:22,84.2
Jorge ChavesM30-34,BR,#145,52,226,245,45:26:00,2:44:20,1:48:34,5:25:03,88.2
Alex Sander CasatiM35-39,BR,#341,124,487,553,48:35:00,3:06:24,2:05:44,6:11:13,81.1
Marisa BarbinF35-39,BR,#1093,8,27,311,44:56:00,2:49:44,1:54:40,5:35:58,91.2
Vanuza MacielF45-49,BR,#1153,4,33,340,43:34:00,2:55:07,1:55:50,5:40:27,97.2
José Leite De Oliveira JúniorM30-34,BR,#189,40,182,193,40:22:00,2:39:09,1:47:24,5:16:59,89.6
Eduardo De Bastos Santos JuniorM40-44,BR,#477,103,469,531,44:39:00,2:58:36,2:14:43,6:07:28,81
Jean Paul RebetezM55-59,BR,#954,12,398,448,42:54:00,2:59:50,2:05:04,5:55:04,88.7
Rodrigo GilM40-44,BR,#562,118,538,617,54:36:00,3:08:45,2:04:44,6:20:00,79.2
Galah Dymetman SanzF40-44,BR,#1144,4,30,315,44:59:00,2:56:59,1:46:41,5:36:14,97.8
Fabio Lucio BoaventuraM40-44,BR,#581,96,445,505,46:12:00,2:56:00,2:07:31,6:02:12,81.7
Marcos AlvesM45-49,BR,#688,80,636,751,58:12:00,3:17:06,2:25:33,6:51:54,76.2
