Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Tatiana FigueiraF30-34,BR,#1211,15,49,624,35:31:00,2:46:56,1:48:59,5:17:45,93.9
Paulo Ricardo Soares dos SantosM55-59,BR,#1664,15,676,739,32:56:00,2:50:28,1:55:29,5:24:38,88.3
Márcia VitorF35-39,BR,#1311,15,76,809,37:41:00,2:55:32,1:49:07,5:30:14,93.3
Patricia PrimF45-49,BR,#1402,15,93,898,38:33:00,2:58:52,1:51:52,5:37:46,93.2
Jamie Katharine KellerF25-29,BR,#1155,15,129,1024,42:55:00,2:54:20,1:57:10,5:49:11,90.2
Jomar MonzatoM40-44,BR,#788,15,63,65,34:28:00,2:22:12,1:24:36,4:27:51,96.9
Sandro MagalhaesM50-54,BR,#357,16,461,489,32:29:00,2:37:54,1:53:28,5:10:10,91.3
Thiago SuedtM18-24,BR,#1463,16,814,911,38:16:00,2:55:51,1:58:50,5:39:38,86.9
Rafael Brimana Coelho Da SilvaM30-34,BR,#1021,16,106,108,30:00:00,2:30:02,1:31:03,4:36:31,95.8
Juliana MachadoF40-44,BR,#1287,16,113,959,26:48:00,2:47:44,2:21:01,5:43:28,88.3
Vivian EisigF35-39,BR,#1206,16,82,833,30:21:00,3:03:55,1:50:58,5:32:21,92.9
Mauricio Arcanjo De OliveiraM45-49,BR,#491,16,209,215,38:59:00,2:34:58,1:30:10,4:51:00,95.1
Marcia AlmeidaF45-49,BR,#1407,16,102,929,38:13:00,2:56:03,2:00:12,5:41:30,92.6
Ellen FavaroF30-34,BR,#1176,16,53,660,34:52:00,2:49:18,1:48:38,5:19:42,93.6
Marina VidalF25-29,BR,#1182,16,130,1027,46:52:00,3:03:55,1:51:51,5:49:35,90.2
Jailson FloresM40-44,BR,#153,16,70,72,30:16:00,2:22:39,1:30:35,4:28:45,96.7
Andre VilhenaM35-39,BR,#707,16,60,62,27:19:00,2:27:58,1:27:13,4:27:30,97.2
Cláudio FernandesM55-59,BR,#1667,16,801,892,40:24:00,2:50:10,1:57:47,5:37:29,86.1
Eduardo MonteiroM25-29,BR,#1595,16,99,101,30:11:00,2:22:18,1:35:22,4:34:00,95.4
Ricardo HalahM50-54,BR,#1601,17,469,499,29:38:00,2:45:35,1:46:22,5:10:47,91.2
Bianca Pereira De SousaF25-29,BR,#1173,17,134,1051,38:41:00,3:04:04,1:59:42,5:52:15,89.8
João Victor Storelli Avesani VeigaM18-24,BR,#1446,17,899,1029,25:33:00,3:15:59,1:56:04,5:49:52,85.3
Wagner Da SilvaM35-39,BR,#501,17,62,64,36:36:00,2:16:02,1:27:03,4:27:47,97.2
Luis Carlos StinchiM55-59,BR,#1681,17,824,924,37:28:00,2:52:17,2:01:15,5:41:00,85.5
Hugo PalazzoM30-34,BR,#1058,17,108,110,27:18:00,2:23:29,1:39:28,4:36:43,95.8
Jacques Marcel AbramovitchM45-49,BR,#328,17,211,217,28:29:00,2:39:09,1:38:09,4:51:06,95.1
Elisabete Misa MimuraF45-49,BR,#1398,17,103,932,38:34:00,2:47:32,2:08:12,5:41:39,92.6
Cynthia ThompsonF30-34,BR,#1212,17,54,663,33:24:00,2:49:37,1:48:39,5:19:56,93.6
Núzia BatistaF35-39,BR,#1305,17,84,850,40:01:00,2:53:30,1:50:38,5:33:36,92.7
Crystiane Seabra De Farias MartinsF40-44,BR,#1361,17,127,1022,31:48:00,3:01:56,2:07:51,5:48:56,87.4
Flavio Oliveira NetoM40-44,BR,#343,17,72,74,30:30:00,2:22:02,1:31:46,4:29:11,96.6
Jefferson Luiz De BrittoM25-29,BR,#1599,17,101,103,29:09:00,2:29:26,1:30:44,4:34:15,95.3
Marcos CostaM50-54,BR,#391,18,531,573,32:44:00,2:42:56,1:53:14,5:14:49,90.5
Aline NegruniF40-44,BR,#1321,18,137,1055,42:49:00,2:58:51,2:01:56,5:52:38,86.8
Rogerio Gouveia Del NeroM45-49,BR,#116,18,216,222,33:37:00,2:32:16,1:40:20,4:51:31,95
Arthur WerneckM30-34,BR,#962,18,109,111,32:18:00,2:28:33,1:28:09,4:37:01,95.7
Ricardo Mokross TakashimaM18-24,BR,#1462,18,935,1074,39:00:00,2:57:48,2:09:22,5:55:27,84.4
João Gabriel De Carvalho ReisM25-29,BR,#1476,18,105,107,30:41:00,2:29:53,1:28:18,4:36:11,94.9
Ana Bia AssisF25-29,BR,#1181,18,164,1159,--:--,3:14:07,2:03:35,6:05:31,87.8
Glaucia LippelF45-49,BR,#1393,18,120,994,33:14:00,2:57:29,2:09:01,5:45:51,91.9
Alexandre Cafe BirmanM40-44,BR,#1714,18,73,75,26:44:00,2:24:17,1:32:10,4:29:20,96.5
Isabela ChenF35-39,BR,#1312,18,87,880,36:41:00,2:56:31,1:55:30,5:36:17,92.3
Ciro DamianiM35-39,BR,#1010,18,65,67,32:10:00,2:18:24,1:33:19,4:28:11,97.1
Jennifer GilbergF30-34,BR,#1247,18,59,709,41:25:00,2:46:29,1:50:25,5:23:06,93
Carlos Acosta VillarrealM55-59,UY,#1608,18,838,946,36:01:00,2:57:28,1:59:17,5:42:36,85.3
Ana SiegleF35-39,BR,#1264,19,89,883,32:09:00,2:56:02,1:58:52,5:36:45,92.2
Jair SouzaM25-29,BR,#1578,19,118,121,37:19:00,2:29:38,1:26:14,4:38:44,94.4
Mateus BigolinM18-24,BR,#1469,19,959,1106,37:29:00,3:18:06,1:56:32,5:59:48,83.8
Larissa CarvalhoF45-49,BR,#1400,19,121,998,44:22:00,2:56:59,1:54:07,5:46:09,91.9
Raphael FalcaoM40-44,BR,#260,19,84,86,29:16:00,2:22:45,1:34:29,4:31:07,96.2
Joao Luiz Carvalho RodriguesM55-59,BR,#1428,19,858,973,42:21:00,2:54:56,1:57:01,5:44:27,85
Marcos RenóM35-39,BR,#819,19,74,76,31:40:00,2:17:43,1:33:48,4:29:21,96.8
Eduardo Barros MariuttiM45-49,BR,#230,19,221,227,30:12:00,2:34:05,1:41:41,4:51:58,94.9
Duanny Klayn DodoricoF25-29,BR,#1148,19,215,1290,41:09:00,3:17:56,2:18:52,6:26:21,84.8
Marianne SobralF40-44,BR,#1340,19,143,1086,43:02:00,2:57:48,2:02:23,5:57:38,86
Cicero Alcebíades CostaM30-34,BR,#1101,19,113,115,28:13:00,2:27:27,1:35:38,4:37:38,95.6
Renata Pelisser NicolaoF30-34,BR,#1163,19,71,789,37:44:00,2:58:47,1:45:49,5:28:56,92.1
Leonardo NegreirosM50-54,BR,#1660,19,540,585,37:00:00,2:34:37,1:53:05,5:15:33,90.4
Bruno Santos Poczekwa PrandoM18-24,BR,#1473,20,1008,1182,44:54:00,2:54:29,2:18:20,6:08:16,82.6
Alexandre NunesM50-54,BR,#1635,20,567,615,37:30:00,2:42:24,1:47:54,5:17:18,90
Rosinei MarqueteM35-39,BR,#1122,20,75,77,36:47:00,2:19:40,1:27:32,4:29:53,96.7
Maria CarvalhoF40-44,BR,#1294,20,144,1089,44:00:00,3:06:47,1:58:08,5:57:49,86
Bruno FreitasM30-34,BR,#1045,20,121,124,30:11:00,2:26:14,1:35:33,4:39:28,95.2
Felipe FoltramM25-29,BR,#1563,20,122,126,34:11:00,2:25:27,1:34:09,4:39:42,94.2
Graziela Tomasi BertoliniF35-39,BR,#1277,20,91,890,42:02:00,2:55:17,1:52:38,5:37:17,92.1
Mariana Carrara de MoraesF25-29,BR,#1152,20,219,1307,49:25:00,3:16:18,2:18:32,6:32:39,83.9
Maira LucasF30-34,BR,#1196,20,74,799,31:47:00,3:07:07,1:43:58,5:29:32,92
Leandro Nunes Dos SantosM40-44,BR,#860,20,86,88,35:03:00,2:26:32,1:23:57,4:31:29,96.1
Joao PereiraM55-59,PT,#1663,20,866,982,42:14:00,3:00:28,1:51:24,5:45:21,84.8
Ronaldo CesquimM45-49,BR,#355,20,230,236,30:11:00,2:33:09,1:43:13,4:53:10,94.7
Priscilla OkamotoF45-49,BR,#1390,20,133,1045,40:50:00,2:56:37,2:03:14,5:51:40,91
Douglas RochaM35-39,BR,#769,21,76,78,31:55:00,2:25:57,1:26:33,4:30:07,96.7
Thálitta Hetamaro Ayala LimaF25-29,BR,#1185,21,223,1312,38:22:00,3:33:10,2:15:30,6:34:58,83.6
Soraia Ramos LimaF40-44,BR,#1354,21,147,1099,36:59:00,3:10:19,2:01:20,5:59:03,85.8
Bruna Roberta Da SilvaF30-34,BR,#1191,21,78,811,39:05:00,2:56:18,1:49:00,5:30:32,91.8
Fernando Henrique Do Nascimento LealM45-49,BR,#487,21,235,241,34:27:00,2:30:22,1:42:34,4:53:33,94.6
Rogerio SantosM50-54,BR,#1642,21,583,632,41:04:00,2:36:59,1:52:17,5:18:22,89.9
Ricardo CarvalhoM55-59,BR,#1625,21,893,1017,49:38:00,2:56:48,1:51:33,5:48:30,84.3
Lillian Kellen SpeltzF35-39,BR,#1320,21,98,916,42:03:00,2:57:03,1:52:49,5:40:11,91.6
Nilma MachadoF45-49,BR,#1377,21,157,1145,38:17:00,3:08:01,2:09:23,6:04:34,89.1
Leonardo AlckminM25-29,BR,#1459,21,126,130,28:35:00,2:27:12,1:38:12,4:40:20,94.1
Murilo BarizonM40-44,BR,#504,21,90,92,28:11:00,2:24:19,1:34:17,4:31:53,96
Fabio Da CunhaM30-34,BR,#1566,21,127,131,31:05:00,2:37:12,1:27:08,4:40:35,95
Eduardo Mazon FragaM18-24,BR,#1442,21,1053,1247,36:51:00,3:11:21,2:19:24,6:17:38,81.2
Rogério V. De MelloM50-54,BR,#1606,22,599,650,31:57:00,2:48:24,1:51:23,5:19:20,89.7
Marcelo ZaninottoM45-49,BR,#438,22,245,251,35:51:00,2:27:42,1:44:37,4:53:59,94.5
Joao Paulo MoraesM25-29,BR,#1570,22,143,148,29:07:00,2:30:49,1:38:22,4:43:47,93.4
Thales WayandM30-34,BR,#964,22,130,135,35:26:00,2:32:49,1:27:47,4:41:37,94.8
Lucas Ungaratto PortoM18-24,BR,#1451,22,1079,1294,29:56:00,3:23:06,2:24:56,6:27:40,79.8
Luis Claudio Rebello MarraM55-59,BR,#1691,22,910,1042,32:40:00,3:00:08,2:06:55,5:51:13,83.9
Camila GiraldelloF35-39,BR,#1301,22,100,919,37:02:00,2:46:39,2:09:27,5:40:26,91.6
Priscila AraujoF40-44,BR,#1339,22,149,1108,42:06:00,2:56:29,2:10:07,5:59:56,85.7
Daniel Guedes GomesM35-39,BR,#727,22,77,79,33:37:00,2:22:47,1:29:16,4:30:12,96.6
Adriana ReisF45-49,US,#1379,22,163,1156,32:49:00,3:09:17,2:09:16,6:05:19,89
Gabriella BorgesF25-29,BR,#1154,22,228,1320,40:04:00,3:24:02,2:24:42,6:37:21,83.3
Fernanda PileggiF30-34,BR,#1199,22,80,813,34:49:00,3:06:45,1:41:21,5:30:47,91.7
DANIEL BURGERM40-44,BR,#299,22,93,95,28:40:00,2:28:14,1:30:46,4:32:33,95.9
Vinícius Camisao De SouzaM30-34,BR,#911,23,132,137,27:09:00,2:30:51,1:38:17,4:42:52,94.5
Susanna Gabriella Harumi Karino CrestaniF25-29,BR,#1161,23,240,1360,43:32:00,3:21:47,2:33:19,6:52:52,81.3
Eli TorigoeF40-44,BR,#1368,23,159,1149,42:44:00,3:07:31,2:06:57,6:04:45,84.9
Claudio SchmitzM25-29,BR,#1498,23,144,149,32:37:00,2:34:49,1:30:31,4:43:48,93.4
Elaine BorgesF35-39,BR,#1322,23,101,927,42:07:00,3:01:33,1:47:49,5:41:19,91.5
Roberto NitriniM40-44,BR,#108,23,104,106,29:52:00,2:31:37,1:30:16,4:36:03,95.1
Luiz Claudio Machado BarrosM18-24,BR,#1456,23,1132,1376,1:01:42,3:35:36,2:16:01,7:06:34,74.9
Maria Liana ParreirasF45-49,BR,#1352,23,175,1184,37:47:00,3:15:49,2:04:45,6:08:34,88.5
Luis Otávio MarquesM45-49,BR,#330,23,252,258,36:39:00,2:30:45,1:40:33,4:54:33,94.4
Daniela BarlettaF30-34,BR,#1230,23,85,852,36:35:00,2:48:52,1:59:44,5:33:40,91.3
Fabio FariasM50-54,BR,#481,23,609,662,38:31:00,2:46:11,1:47:51,5:19:51,89.6
Marcelo Da Silva SampaioM55-59,BR,#1690,23,946,1090,40:22:00,3:14:00,1:46:09,5:57:53,82.9
Rodolfo SiqueiraM35-39,BR,#706,23,78,80,29:14:00,2:27:51,1:28:20,4:30:13,96.6
Rafael Marques SilvaM35-39,BR,#867,24,81,83,33:06:00,2:25:34,1:26:30,4:30:21,96.6
Rafael PintoM40-44,BR,#326,24,116,119,35:10:00,2:26:44,1:31:42,4:38:16,94.7
Paula Moraes HenriqueF35-39,BR,#1204,24,104,933,--:--,--:--,--:--,5:41:44,91.4
Lucas GenosoM25-29,BR,#1558,24,152,157,34:33:00,2:27:19,1:36:50,4:44:59,93.1
Julio ValentiniM55-59,AR,#1665,24,948,1093,39:22:00,2:44:07,2:24:54,5:58:17,82.8
Maria Gabriela GalastriF40-44,BR,#1330,24,160,1150,37:46:00,3:12:17,2:05:36,6:04:51,84.9
Angelo Clemente Dos Santos ArantesM45-49,BR,#367,24,266,273,33:41:00,2:31:04,1:45:45,4:55:48,94.2
Rafaella Lins De Barros MonteF30-34,BR,#1227,24,88,882,42:05:00,3:01:45,1:44:46,5:36:32,90.8
Victor Navarro Castello BrancoM30-34,BR,#1536,24,133,138,38:58:00,2:27:59,1:30:10,4:42:57,94.5
Renata Vilhena SilvaF45-49,BR,#1374,24,181,1199,42:03:00,3:15:41,2:02:17,6:11:38,88.1
Kimmo KailaM50-54,FI,#377,24,620,674,42:32:00,2:34:49,1:55:44,5:20:36,89.5
Fernando Carlos Falcao ValeM45-49,BR,#239,25,312,322,24:14:00,2:27:45,1:58:48,4:58:06,93.7
Luis BrunoM35-39,BR,#733,25,82,84,33:30:00,2:26:11,1:25:19,4:30:42,96.5
Vanessa Pessoa MachadoF40-44,BR,#1335,25,162,1155,41:23:00,3:15:31,1:53:56,6:05:18,84.9
Thomaz Afonso Ferreira Ribeiro Do ValM30-34,BR,#1119,25,139,144,31:56:00,2:32:32,1:32:46,4:43:27,94.4
Givaldo Lima GomesM55-59,BR,#1680,25,997,1164,48:50:00,2:59:46,2:06:40,6:06:48,81.6
Genilson Marques E SilvaM40-44,BR,#111,25,124,128,32:33:00,2:24:28,1:34:55,4:40:14,94.3
Ana Paula MendesF30-34,BR,#1179,25,99,917,32:27:00,3:01:00,1:59:38,5:40:12,90.2
Kauê RodriguesM25-29,BR,#1478,25,159,164,32:15:00,2:31:35,1:35:57,4:46:07,92.9
Dan YamamuraM50-54,BR,#489,25,637,693,38:04:00,2:40:22,1:57:10,5:22:10,89.2
Cibele DiedrichsF35-39,BR,#1189,25,105,935,30:07:00,2:59:27,2:06:05,5:41:47,91.4
Laura SampaioF45-49,BR,#1391,25,185,1218,50:15:00,3:07:00,2:07:28,6:13:47,87.7
Ana Lucia Constantino CunhaF35-39,BR,#1291,26,106,939,37:33:00,2:58:41,1:58:38,5:41:59,91.4
Ana Paula Volpon Neves RomanF40-44,BR,#1295,26,168,1164,43:18:00,3:14:21,2:00:23,6:06:48,84.6
Francisco MonteiroM55-59,BR,#1661,26,1004,1176,38:31:00,2:54:45,2:19:13,6:07:41,81.4
Ana Paula Miraglia Do ValF45-49,BR,#1331,26,189,1223,36:12:00,3:02:00,2:27:01,6:14:19,87.7
Henrique SouzaM35-39,BR,#601,26,83,85,31:43:00,2:24:16,1:29:20,4:30:47,96.5
Everton RodriguesM30-34,BR,#945,26,146,151,36:05:00,2:27:38,1:34:56,4:43:58,94.3
Penelope Sanchez TeixeiraF30-34,BR,#1192,26,107,940,36:30:00,2:59:31,1:59:59,5:42:02,89.9
Adilson ScapimM45-49,BR,#498,26,336,348,33:02:00,2:35:49,1:43:52,4:59:35,93.5
Valmor Raimundo Machado JúniorM50-54,BR,#1615,26,644,701,41:32:00,2:55:57,1:37:49,5:22:29,89.2
Candido ChutorianscyM40-44,BR,#263,26,136,141,28:36:00,2:30:38,1:33:05,4:43:17,93.7
Igor FariaM25-29,BR,#1593,26,198,204,35:14:00,2:32:08,1:36:12,4:49:52,92.2
Juliano GuarnieriM25-29,BR,#1598,27,201,207,35:03:00,2:40:05,1:29:07,4:50:01,92.1
Marina StrazzerF30-34,BR,#1193,27,115,972,41:14:00,2:51:26,2:01:05,5:44:14,89.6
Imil Farah NettoM30-34,BR,#1490,27,154,159,27:09:00,2:38:50,1:34:24,4:45:14,94.1
Wladimir SoaresM45-49,BR,#419,27,342,354,39:24:00,2:25:52,1:46:03,5:00:03,93.4
Debora Terribilli Da CostaF35-39,BR,#1238,27,108,942,37:07:00,3:01:52,1:55:19,5:42:19,91.3
José MartínezM55-59,UY,#1666,27,1023,1204,42:48:00,3:10:12,2:08:35,6:12:06,80.8
Ubirajara Mendes Junior CâmaraM50-54,BR,#1622,27,670,733,33:15:00,2:39:13,2:02:11,5:24:25,88.8
Fabiano ContiM40-44,BR,#232,27,142,147,32:56:00,2:27:16,1:36:36,4:43:34,93.6
Juliany Cola Fernandes RodriguesF40-44,BR,#1359,27,172,1174,41:30:00,3:11:52,2:05:01,6:07:28,84.5
Monica BrenesF45-49,CR,#1385,27,196,1251,--:--,3:23:12,2:02:47,6:18:16,87.1
Carlos ReusM35-39,BR,#723,27,85,87,30:33:00,2:28:05,1:27:11,4:31:10,96.4
Fabio SaM45-49,BR,#365,28,349,362,33:03:00,2:33:46,1:48:10,5:01:33,93.1
Carlos DavilaM50-54,CL,#372,28,690,753,40:02:00,2:50:02,1:45:46,5:25:37,88.6
Aline AuricchioF40-44,BR,#1272,28,177,1191,38:12:00,3:03:26,2:17:38,6:10:12,84.1
Jader Nascimento MiletoM35-39,BR,#676,28,87,89,33:04:00,2:23:08,1:30:25,4:31:30,96.4
Eurico MarkowiczM55-59,BR,#1669,28,1036,1225,50:47:00,3:15:53,1:56:11,6:14:29,80.4
Breno MontansM25-29,BR,#1589,28,212,218,32:13:00,2:33:34,1:38:36,4:51:17,91.9
Marcia Christina Martins Da Silva De MagalhãesF45-49,BR,#1404,28,202,1261,42:35:00,3:17:18,2:10:39,6:19:43,86.9
Priscila DamascenoF35-39,BR,#1319,28,110,949,45:57:00,2:58:00,1:49:13,5:42:43,91.2
Celso SakakuraM40-44,BR,#334,28,151,156,28:28:00,2:25:00,1:45:12,4:44:31,93.4
Karine Lima RossiF30-34,BR,#1236,28,116,979,34:06:00,3:05:47,1:56:35,5:44:51,89.5
Eduardo AntonM30-34,BR,#1123,28,157,162,31:39:00,2:32:23,1:32:27,4:45:32,94
Ana Paula Duarte HelalF35-39,BR,#1300,29,111,953,38:25:00,2:56:33,2:01:02,5:43:09,91.2
Raquel TavaresF40-44,BR,#1358,29,179,1196,29:52:00,3:16:24,2:10:12,6:10:59,84
Gianmarco LibanoM45-49,BR,#176,29,366,379,34:10:00,2:35:48,1:44:44,5:02:22,93
Paulo Do Nascimento JuniorM50-54,BR,#1641,29,693,756,35:19:00,2:38:26,2:04:05,5:26:04,88.6
Augustus GomesM55-59,BR,#1640,29,1048,1242,48:19:00,3:02:01,2:14:41,6:17:02,80.1
Rafael Censi CardosoM25-29,BR,#1496,29,220,226,34:30:00,2:39:26,1:32:29,4:51:43,91.8
Eduardo AmantiniM40-44,BR,#711,29,162,168,32:16:00,2:27:08,1:40:56,4:46:16,93.1
Simone CascardoF45-49,BR,#1388,29,205,1268,57:41:00,3:15:09,2:00:16,6:20:46,86.8
Guilherme PradaM30-34,BR,#971,29,158,163,31:09:00,2:29:38,1:36:58,4:45:49,93.9
Felipe Dalbianco GonzagaM35-39,BR,#816,29,100,102,29:49:00,2:34:18,1:25:15,4:34:02,95.8
Samyra CoutrimF30-34,BR,#1232,29,117,988,41:33:00,3:00:54,1:54:31,5:45:42,89.4
Mateus Lisboa Van Der HulstM35-39,BR,#948,30,102,104,30:06:00,2:21:42,1:35:55,4:35:02,95.6
Roberto FedericiM45-49,BR,#397,30,372,388,33:23:00,2:46:04,1:36:13,5:03:01,92.8
Gisele JolyF40-44,BR,#1343,30,183,1211,52:07:00,3:12:23,1:59:17,6:13:20,83.7
Eduardo RochaM55-59,BR,#1676,30,1057,1255,41:57:00,3:11:04,2:14:19,6:19:10,79.8
Kilder DalsoglioM25-29,BR,#1567,30,241,247,33:54:00,2:39:02,1:34:45,4:53:44,91.4
Adalberto Lorga FilhoM50-54,BR,#1621,30,705,773,35:23:00,2:48:41,1:55:38,5:27:33,88.3
Luciana SobreiraF45-49,BR,#1392,30,229,1321,45:11:00,3:24:04,2:19:54,6:37:52,84.4
Rafael MorimotoM30-34,BR,#1488,30,169,175,31:50:00,2:26:07,1:42:14,4:47:01,93.7
Mariana LapaF30-34,BR,#1203,30,119,990,37:50:00,3:08:00,1:50:35,5:45:44,89.4
Ana Maria FonsecaF35-39,BR,#1317,30,112,957,36:32:00,3:04:13,1:55:10,5:43:23,91.1
Giancarlo Schramm AmbrosiM40-44,BR,#180,30,165,171,30:12:00,2:25:30,1:44:24,4:46:24,93
Rodnei NoveliM40-44,BR,#528,31,167,173,35:01:00,2:26:48,1:36:56,4:46:38,93
Claudia Gomes De Albuquerque HaulyF45-49,BR,#1410,31,232,1336,46:52:00,3:26:02,2:20:54,6:44:13,83.6
Gabriela De Conto BettF30-34,BR,#1217,31,122,1007,41:03:00,3:02:14,1:56:21,5:47:15,89.1
Ulisses PontesM55-59,BR,#1673,31,1087,1305,43:40:00,3:15:26,2:20:17,6:32:11,78
Caio AnteghiniM30-34,BR,#1094,31,170,176,31:03:00,2:39:39,1:30:31,4:47:08,93.7
Rafael FarinaM35-39,BR,#883,31,103,105,33:28:00,2:25:48,1:30:35,4:35:43,95.5
Leticia DantasF35-39,BR,#1276,31,118,989,36:30:00,3:00:47,2:00:05,5:45:43,90.8
Gislaine Leal De RodriguesF40-44,BR,#1356,31,191,1229,45:59:00,3:17:01,2:02:01,6:14:49,83.5
Rafael Coppini PrietoM25-29,BR,#1540,31,256,262,32:04:00,2:34:54,1:43:34,4:55:06,91.2
Mario TomasM50-54,BR,#1656,31,722,794,36:09:00,2:50:05,1:56:29,5:29:08,88
Richard OlsenM45-49,BR,#474,31,375,391,32:11:00,2:38:02,1:44:35,5:03:12,92.8
Elisangela SbarainiF40-44,BR,#1337,32,197,1252,49:28:00,3:23:27,1:55:52,6:18:57,82.9
Joao FuentesM45-49,BR,#379,32,387,405,34:30:00,2:34:50,1:48:17,5:04:03,92.6
Thales Carnevali GomesM25-29,BR,#1523,32,258,264,37:43:00,2:27:46,1:43:52,4:55:08,91.2
Luciana Souza JorgeF45-49,BR,#1386,32,246,1387,51:37:00,3:34:51,2:47:01,7:25:23,78.6
Italo Bozzola FilhoM50-54,BR,#1638,32,758,841,--:--,--:--,--:--,5:33:04,87.5
Paulo LemosM55-59,BR,#1688,32,1092,1318,40:00:00,3:15:18,2:15:51,6:36:34,77.4
Lara Lemos FuzariF30-34,BR,#1249,32,123,1008,39:32:00,2:59:11,1:58:15,5:47:23,89.1
Mateus Berriel VallimM30-34,BR,#1132,32,178,184,32:15:00,2:29:35,1:38:54,4:47:55,93.5
Rafael VieiraM40-44,BR,#298,32,175,181,33:02:00,2:37:07,1:31:16,4:47:31,92.8
Glaucia Helena GuarnierF35-39,BR,#1274,32,125,1018,32:50:00,2:58:10,2:10:10,5:48:31,90.3
Thiago Morais CesarM35-39,BR,#512,32,107,109,29:02:00,2:22:14,1:40:15,4:36:36,95.3
Ricardo KolesnikovasM55-59,BR,#1675,33,1095,1324,39:28:00,3:18:47,2:21:30,6:38:49,77.1
Nelita HamakamiF30-34,BR,#1213,33,138,1063,43:26:00,2:57:59,2:04:22,5:53:53,88.1
Kleber Nascimento SantosM40-44,BR,#342,33,179,185,33:28:00,2:33:53,1:35:56,4:48:04,92.7
Marcos Eduardo PereiraM35-39,BR,#884,33,111,113,29:50:00,2:25:15,1:35:10,4:37:04,95.2
Tiago BurgardtM30-34,BR,#922,33,183,189,30:51:00,2:33:58,1:38:29,4:48:35,93.4
Alexandre FlausinoM25-29,BR,#1460,33,273,281,32:54:00,2:31:58,1:44:41,4:56:04,91
Luciano KockM50-54,BR,#431,33,759,842,30:18:00,2:51:05,2:04:25,5:33:09,87.4
Jaqueline VargasF35-39,BR,#1209,33,126,1021,38:19:00,3:10:01,1:54:46,5:48:46,90.3
Clarissa MattanaF40-44,BR,#1259,33,198,1254,40:58:00,--:--,2:14:48,6:19:06,82.8
Rogerio OlivaM45-49,BR,#354,33,390,408,32:43:00,2:45:23,1:39:38,5:04:17,92.6
José Américo Dos Santos RosaM55-59,BR,#1662,34,1096,1325,42:15:00,3:17:42,2:26:12,6:38:56,77.1
Marcelo Majoros DominguezM50-54,BR,#426,34,781,867,37:57:00,2:43:31,2:05:41,5:35:05,87.1
Bruno Soares BarbosaM30-34,BR,#916,34,188,194,35:08:00,2:22:27,1:45:51,4:48:46,93.4
Athos NevesM45-49,BR,#384,34,392,410,34:40:00,2:37:28,1:42:16,5:04:23,92.6
Rodrigo Baccili DamiãoM25-29,BR,#1543,34,306,316,37:12:00,2:35:48,1:39:50,4:57:44,90.7
Denise Nair Pasini PegoraroF30-34,BR,#1218,34,146,1095,38:18:00,3:10:08,2:00:30,5:58:25,87.4
Silvia SomazzF40-44,BR,#1355,34,199,1257,48:52:00,3:07:52,2:13:16,6:19:17,82.8
Matheus SeixasM40-44,BR,#336,34,186,192,32:58:00,2:29:25,1:39:53,4:48:39,92.6
Maria Angelina Silveira De SouzaF35-39,BR,#1250,34,128,1023,38:14:00,3:05:54,1:57:21,5:48:58,90.2
João Marcello Novaes Do Nascimento BaptistaM35-39,BR,#828,34,114,116,29:04:00,2:30:00,1:33:37,4:37:52,95.1
Franscisco Rosa NetoM55-59,BR,#1668,35,1123,1364,44:00:00,3:23:50,2:31:18,6:54:54,75
Kelyane Paganini GoriF40-44,BR,#1302,35,204,1266,41:31:00,3:11:03,2:17:38,6:20:14,82.7
Daniel C M A LimaM40-44,BR,#272,35,187,193,35:41:00,2:31:47,1:34:22,4:48:40,92.6
Fábio Junior PintoM35-39,BR,#784,35,115,118,32:42:00,2:24:39,1:34:36,4:38:14,95
Alan Jhones Santos De AraujoM30-34,BR,#1061,35,189,195,34:30:00,2:29:05,1:39:15,4:48:49,93.4
Vinicius Carrão LangM25-29,BR,#1585,35,323,335,32:34:00,2:38:44,1:39:56,4:58:44,90.5
José RibamarM50-54,BR,#1659,35,817,914,34:37:00,3:01:28,1:55:05,5:39:52,86.3
Charles Demo SouzaM45-49,BR,#233,35,393,411,39:07:00,2:33:54,1:43:09,5:04:24,92.6
Mariana Baptista Frederico RodriguesF35-39,BR,#1283,35,131,1035,38:50:00,2:54:14,2:09:18,5:50:14,90
Maria CabreraF30-34,BR,#1241,35,156,1143,38:04:00,3:21:19,1:56:47,6:04:04,86.6
Mariana Da Fonseca PereiraF35-39,BR,#1303,36,132,1037,41:07:00,2:56:32,2:00:47,5:50:29,90
Isis Paz PortinhoF40-44,BR,#1348,36,208,1275,40:49:00,3:12:14,2:21:08,6:23:21,82.2
Fiore CiardiM35-39,BR,#508,36,117,120,36:21:00,2:25:14,1:31:34,4:38:26,94.9
Denis OklopcicM45-49,BR,#411,36,405,424,29:49:00,2:43:21,1:44:39,5:05:15,92.4
Jaison GevaerdM40-44,BR,#210,36,192,198,31:29:00,2:32:32,1:39:48,4:49:18,92.5
Jonatas GallegoM25-29,BR,#1504,36,324,336,37:54:00,2:31:18,1:42:48,4:58:54,90.4
Marcelo Henrique Mesquita AlmeidaM30-34,BR,#1556,36,191,197,33:19:00,2:37:28,1:33:23,4:49:01,93.3
Amanda LamussiF30-34,BR,#1207,36,166,1162,43:34:00,3:08:58,2:04:02,6:06:19,86.3
