Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Alvaro OteroM35-39,CL,#138,105,422,481,42:22:00,2:54:05,1:53:08,5:34:44,84.2
Alejandra RiberaF35-39,BO,#54,9,48,444,46:19:00,2:45:57,1:55:10,5:30:39,92
Francisco BerriosM30-34,CL,#436,46,213,225,36:22:00,2:41:43,1:39:25,5:05:51,89.2
Francisco MartínezM55-59,CL,#131,17,466,533,45:51:00,2:51:36,1:56:53,5:40:11,90.6
Mili SierraF25-29,AR,#908,14,174,930,1:09:39,3:38:29,2:27:15,7:21:46,76.4
Hernan ZayasM55-59,AR,#1098,47,716,863,42:53:00,3:22:09,2:21:59,6:36:48,82.2
Sergio RicerM45-49,AR,#850,18,148,152,38:46:00,2:30:02,1:38:24,4:52:23,94.2
Pedro Renato Gonçalves FilhoM25-29,BR,#629,12,142,145,32:38:00,2:41:30,1:33:54,4:51:52,93.3
Rodrigo CarrascoM40-44,UY,#480,100,429,489,36:57:00,2:53:01,2:01:12,5:35:51,86
Mata .M30-34,AR,#1000,37,128,129,31:57:00,2:33:16,1:39:59,4:48:53,92.5
Yanet GuzmanF40-44,CL,#650,15,84,623,46:32:00,3:00:33,1:58:35,5:51:15,88.9
Aldi MartinezF25-29,AR,#731,13,160,889,34:58:00,3:36:28,2:32:09,6:49:30,80.3
Constanza VillalonF50-54,CL,#978,15,163,893,56:09:00,3:42:57,2:06:31,6:51:03,84.4
Rodolfo González G.M40-44,PY,#636,143,699,837,54:16:00,3:00:22,2:24:18,6:26:37,78.5
Christian MataM50-54,AR,#347,72,682,808,44:18:00,3:22:30,2:05:30,6:19:47,82.2
Pablo StaffolaniM45-49,AR,#918,73,443,503,44:16:00,2:47:19,2:01:50,5:36:51,86.2
Facundo DurañyM30-34,AR,#549,96,656,771,46:12:00,3:12:36,2:07:18,6:13:18,78.3
Gustavo DiazM55-59,AR,#541,14,442,502,41:56:00,2:53:48,1:54:31,5:36:25,91.2
Damian Luis KobeticM50-54,AR,#1046,49,506,583,40:17:00,2:52:39,2:07:55,5:45:17,87.4
Alan Gabriel FlexerM30-34,AR,#586,84,543,627,43:09:00,3:05:08,1:56:55,5:51:34,81.5
Sergio VasconcelosM50-54,BR,#931,80,742,909,49:32:00,3:39:01,2:19:56,6:59:13,77
Sabrina SpangueroF40-44,AR,#161,7,32,351,37:12:00,2:52:45,1:48:49,5:21:32,94
Mariano BattagliaM30-34,UY,#427,83,535,616,54:36:00,3:08:47,1:39:04,5:50:17,81.7
Matias SilvaM40-44,AR,#308,42,202,213,36:39:00,2:42:43,1:40:03,5:04:11,91.4
Daniel CastroM45-49,UY,#490,89,534,615,46:41:00,3:05:46,1:53:06,5:50:15,84
Sebastian ToledoM40-44,AR,#166,59,269,291,32:43:00,2:44:45,1:53:51,5:14:37,89.5
Nicolás ChipoliniM40-44,AR,#81,15,86,86,29:36:00,2:33:19,1:37:15,4:42:57,95.4
Anibal MontesM35-39,AR,#761,79,324,356,35:05:00,2:50:48,1:51:02,5:22:11,86.3
Miguel Angel Tortorice SanchezM45-49,AR,#943,95,554,640,32:01:00,2:48:20,2:28:15,5:52:43,83.7
Federico MartinelliM25-29,AR,#45,5,46,46,30:47:00,2:26:33,1:31:47,4:32:51,97.1
Francisco Javier Ureta FriasM35-39,CL,#953,145,748,916,46:03:00,3:37:59,2:29:39,7:02:32,72
Nicolas Carlos BarrosoM35-39,AR,#424,65,252,272,46:20:00,2:44:11,1:37:03,5:12:06,88
Gustavo LopezM45-49,AR,#242,37,300,328,38:29:00,2:48:57,1:47:15,5:18:17,89.4
nicolas brummM40-44,CL,#194,64,282,309,33:59:00,2:46:52,1:52:42,5:16:40,89.2
Mario RománM45-49,CL,#867,46,359,398,50:12:00,2:51:17,1:37:49,5:25:59,88
Mario IlarioM40-44,AR,#235,68,292,319,38:32:00,2:38:56,1:57:04,5:17:14,89.1
Christopher TeagueM65-69,AU,#927,8,723,874,42:56:00,3:24:57,2:25:44,6:42:39,90.5
Diego PizziniM40-44,AR,#824,140,673,796,41:41:00,3:11:28,2:20:47,6:17:42,79.7
Juan David Suarez GilM35-39,CO,#921,129,566,654,48:17:00,2:52:14,2:08:55,5:54:35,81.1
Luisina VilettoF40-44",AR,#66,2,9,181,33:06:00,2:46:03,1:35:01,4:56:57,98.6
Leonel TeseiM30-34,AR,#934,30,105,105,32:51:00,2:34:54,1:33:21,4:44:27,93.4
Carlos MazuM45-49,CL,#743,11,92,92,32:03:00,2:36:26,1:32:22,4:43:20,96
Nicolas RodriguezM35-39,AR,#860,47,195,205,31:18:00,2:39:56,1:47:26,5:02:03,89.9
Hernán FranchinaM30-34,AR,#220,57,315,345,40:18:00,2:41:10,1:56:00,5:20:41,86.6
Alejandro ParolinM40-44,UY,#794,123,569,658,36:37:00,2:56:42,2:16:20,5:54:57,83
Federico GomezM30-34,AR,#627,103,766,943,1:33:36,3:47:25,3:12:29,8:39:37,61.8
Ariel AbramovichM40-44,CL,#366,108,474,542,37:15:00,2:53:04,2:06:52,5:41:16,85.1
Rafael Dante Tróccoli TurconiM50-54,UY,#946,39,446,506,42:41:00,3:01:31,1:49:16,5:37:15,88.7
Eduardo CostaM25-29,BR,#87,17,168,174,32:00:00,2:46:32,1:32:45,4:56:00,92.5
Adriana SamanamudF18-24",PE,#338,3,78,585,31:11:00,3:01:07,2:09:12,5:45:32,90
Bernardo UrdanetaM35-39,VE,#952,126,557,643,41:59:00,3:08:33,1:55:38,5:53:26,81.2
Juan Carlos AlvarezM45-49,CL,#477,26,220,235,42:49:00,2:47:35,1:33:06,5:07:53,91.2
Cecilia CibienF40-44,AR,#200,4,14,230,42:43:00,2:40:22,1:40:27,5:07:01,96.6
Christian GaticaM50-54,CL,#107,37,437,497,51:55:00,2:50:08,1:49:54,5:36:15,88.9
Guillermo BiondiniM35-39,AR,#439,134,604,700,33:59:00,3:04:56,2:17:20,6:02:28,79.9
Gaston VelazquezM30-34,UY,#965,40,150,154,38:28:00,2:38:36,1:33:34,4:52:50,91.7
Rafael Leonardo Mendoza De La TorreM35-39,AR,#752,127,561,648,42:55:00,3:05:13,2:01:23,5:53:48,81.2
Camila AlzerrecaF25-29,CL,#382,4,28,324,31:21:00,2:53:10,1:50:35,5:17:55,94.3
Santiago ReboulM25-29,AR,#331,11,135,136,34:40:00,2:46:24,1:25:59,4:49:48,93.7
Claudia MansillaF40-44,BO,#245,26,118,783,49:15:00,3:04:42,2:15:02,6:15:48,85.2
Talita SaabF35-39,BR,#152,5,31,348,34:01:00,2:51:48,1:51:02,5:21:15,93.6
Susana HauswirthF50-54",AR,#36,3,62,508,39:42:00,2:57:51,1:57:10,5:37:32,95.6
Silvio Hernandes Delgado JuniorM30-34,BR,#29,13,38,38,30:24:00,2:30:15,1:27:22,4:30:39,96.3
Alejandro CollanaM30-34,AR,#504,52,282,309,34:30:00,2:39:54,1:57:19,5:16:40,87.3
Gustavo SANCHEZM40-44,AR,#1096,14,80,80,41:04:00,2:25:50,1:32:22,4:42:05,95.6
Seba LassalleM35-39,AR,#125,81,329,364,35:41:00,2:45:29,1:57:30,5:22:55,86.2
Eduardo VilenskyM50-54,UY,#977,65,665,782,44:26:00,3:07:34,2:18:18,6:15:09,82.9
Alan GidekelM45-49,AR,#622,119,655,769,42:01:00,3:00:39,2:24:29,6:13:01,80.6
Ramiro IzurietaM40-44,AR,#237,92,403,455,38:02:00,2:58:32,1:50:58,5:31:36,86.7
Andres ScarabinoM45-49,UY,#896,65,405,458,41:33:00,2:50:41,1:55:53,5:31:56,87
Tiago Gavioli VillasM35-39,BR,#619,95,378,419,41:19:00,2:47:22,1:54:36,5:28:26,85.2
Mauricio Adrian BrechaM45-49,AR,#451,107,606,702,41:09:00,2:55:45,2:18:22,6:03:10,82.1
Ricardo BustosM40-44,AR,#330,94,407,460,38:16:00,2:44:15,2:04:11,5:32:10,86.6
Leonel GonzalezM40-44,AR,#631,107,473,541,38:21:00,2:49:18,2:07:51,5:41:10,85.1
Miguel Esteban PascualM50-54,AR,#795,67,671,791,51:46:00,3:12:22,2:04:44,6:16:34,82.7
Felipe CalderonM45-49,CL,#469,70,433,493,41:56:00,2:48:03,2:01:53,5:36:03,86.3
Charly FagianiM50-54,UY,#998,38,444,504,48:18:00,2:49:54,1:55:29,5:36:54,88.8
Raul AmbrosioM30-34,AR,#383,28,99,99,31:12:00,2:34:04,1:36:03,4:43:58,93.5
Marcos Oxandabaratz AlfaroM30-34,BR,#787,86,567,655,36:37:00,2:58:48,2:12:37,5:54:40,81
Juan CraveriM50-54,AR,#203,30,347,386,39:27:00,2:57:27,1:40:50,5:25:06,90.8
Andres FuentesM40-44,CL,#594,34,166,172,35:19:00,2:38:23,1:37:32,4:55:46,92.9
Ilya SlepovM35-39,RU,#60,9,35,35,28:42:00,2:31:47,1:26:27,4:29:07,96.4
Federico SanchezM30-34,AR,#886,15,43,43,32:42:00,2:32:10,1:24:45,4:32:01,96
Diego Gabriel RomeroM35-39,AR,#868,17,57,57,30:10:00,2:30:40,1:32:45,4:36:18,94.9
Rodrigo VallegaM40-44,UY,#959,121,544,629,40:18:00,2:59:01,2:06:13,5:51:39,83.5
Marcelo PettigrossoM60-64,AR,#1068,13,690,820,47:39:00,3:14:19,2:13:14,6:22:41,88
Facundo PorolliM40-44,AR,#262,104,460,524,37:10:00,2:58:30,1:53:57,5:39:13,85.4
Carlos GuidoM50-54,AR,#646,21,268,290,36:47:00,2:46:57,1:47:03,5:14:18,92.7
Marcos ClementeM45-49,UY,#502,91,539,622,39:02:00,3:06:34,1:57:29,5:51:07,83.9
Fabiana BertaminiF40-44,UY,#437,34,159,888,50:45:00,3:21:42,2:27:55,6:48:38,80.6
Carlos Emilio De CanoM55-59,AR,#521,7,253,273,37:28:00,2:47:38,1:43:51,5:12:09,95.5
Javier FanoM40-44,AR,#562,148,737,903,54:01:00,3:38:03,2:18:51,6:57:23,74.6
CARLA TANAMATIF50-54,BR,#926,18,175,935,52:38:00,3:41:21,2:43:47,7:29:44,79.4
Nelson SeghettiM30-34,AR,#901,55,307,336,38:47:00,2:49:46,1:47:08,5:19:32,86.8
Soledad MartinezF30-34",AR,#46,1,7,176,47:21:00,2:31:08,1:35:09,4:56:03,99.3
Pedro CastroM25-29,AR,#1027,35,553,639,42:28:00,3:01:04,2:05:02,5:52:39,82.9
Marcelino PujolM45-49,AR,#830,36,297,325,37:11:00,2:43:36,1:50:31,5:18:00,89.4
Diego Martin VilarM40-44,AR,#282,70,302,331,33:11:00,2:44:51,1:57:40,5:18:58,88.8
Luis Fernando AlmeidaM40-44,BR,#375,45,216,228,36:54:00,2:35:13,1:51:06,5:06:49,90.9
Gustavo Galloso -M50-54,MX,#606,71,681,807,43:07:00,3:01:51,2:27:51,6:18:52,82.4
Ariel TorresM40-44,AR,#939,119,527,608,35:07:00,2:51:44,2:15:38,5:49:09,83.9
Jose JoaquinM60-64,AR,#672,16,712,858,44:46:00,3:12:40,2:28:48,6:34:01,86.4
Juan AbalM40-44,UY,#178,86,364,403,36:47:00,2:49:24,1:57:15,5:27:03,87.4
Guadalupe Diaz SebrianoF18-24",AR,#1133,1,3,143,31:07:00,2:47:07,1:31:11,4:51:36,99.9
Maria Cecilia PieroniF45-49,AR,#259,25,99,707,47:20:00,3:06:25,2:06:01,6:03:51,87.8
Matias López PaullierM40-44,UY,#710,82,354,393,35:47:00,2:47:38,1:57:58,5:25:52,87.6
Andres Carne PlaM60-64,CL,#478,9,628,737,36:07:00,2:55:10,2:30:46,6:07:21,90.2
Maria Gabriela MassaF55-59,AR,#1074,5,125,804,58:19:00,3:11:03,2:04:48,6:18:42,89.4
Carlos Facundo OviedoM30-34,AR,#1034,98,676,800,41:43:00,3:07:12,2:22:25,6:18:23,77.6
Gerardo FernandezM50-54,AR,#571,62,648,761,43:12:00,3:20:14,1:58:26,6:11:26,83.4
Lia Clari SalasF40-44,PY,#501,18,93,681,52:51:00,3:20:42,1:37:40,5:59:35,87.6
Marcos CevascoM35-39,AR,#79,75,305,334,35:29:00,2:39:55,2:01:06,5:19:12,86.8
José Luis HernándezM40-44,AR,#326,61,275,298,38:31:00,2:50:44,1:41:40,5:15:19,89.4
Osvaldo ZamoraM65-69,AR,#990,5,675,799,50:41:00,3:05:17,2:18:12,6:18:20,93.9
Renata FrancaF35-39,BR,#388,24,122,793,41:43:00,3:00:44,2:26:36,6:17:12,84.7
Mercedes ScarlassaF45-49,AR,#897,23,94,686,38:38:00,3:08:42,2:09:14,6:00:08,88.3
Matias PavesiM45-49,AR,#797,67,413,467,34:40:00,2:51:37,2:02:35,5:32:56,86.8
Virginia CaballeroF40-44,AR,#78,20,97,704,48:14:00,3:12:15,1:59:48,6:03:31,87
Leandro BonifacioM40-44,AR,#192,52,237,254,38:33:00,2:41:20,1:45:42,5:09:44,90.4
Rodrigo NuñezM30-34,UY,#1065,92,596,690,42:47:00,3:04:51,2:03:08,6:01:10,80.1
Lionel Lucas MonteroM35-39,AR,#760,137,634,743,41:23:00,3:19:39,2:01:38,6:08:36,79
Marcelo RaicesM50-54,AR,#146,16,210,222,40:03:00,2:40:03,1:41:16,5:05:40,94.2
Oscar FuentesM40-44,CL,#595,144,709,853,51:54:00,3:11:27,2:23:30,6:31:43,77.8
Mariella Ines Machado NuñezF45-49,UY,#1086,37,164,894,1:02:56,3:25:47,2:19:33,6:52:42,81
Horacio AriasM55-59,AR,#404,12,379,420,40:27:00,2:48:38,1:55:48,5:28:33,92.6
Sergio FortiM65-69",AR,#1059,2,631,740,42:43:00,3:03:05,2:12:59,6:07:42,95.4
Diego Sanchez CabezudoM50-54",AR,#57,2,78,78,35:10:00,2:31:04,1:32:46,4:41:08,99
Gabriel OtorminM35-39,UY,#254,43,177,186,35:38:00,2:39:39,1:39:41,4:58:02,90.6
Edgardo Lionel FischmanM45-49,AR,#584,134,721,872,54:26:00,3:21:17,2:18:09,6:42:30,76.6
Alejandro Salazar StoppelM45-49,CL,#880,71,439,499,42:52:00,2:52:15,1:55:22,5:36:16,86.3
Jose Luis GobbeM55-59,AR,#625,37,652,765,53:09:00,3:14:36,1:59:48,6:11:47,85.7
Pablo BainottiM25-29",AR,#18,2,21,21,31:43:00,2:21:22,1:26:24,4:21:53,99.4
Emilia ScioliF35-39,UY,#899,21,89,656,34:14:00,3:11:09,2:06:23,5:54:48,88.1
Ciaccia DamianM45-49,AR,#342,131,707,851,50:25:00,3:24:47,2:08:33,6:31:31,78
Natally CostaF30-34",BR,#1029,2,18,257,37:14:00,2:47:17,1:42:49,5:10:01,96.7
Lucas BortoliniM30-34,BR,#448,63,365,404,43:18:00,2:55:05,1:43:39,5:27:06,85.5
Gabriel SzelubskiM55-59,AR,#924,52,759,933,1:01:11,3:13:32,3:04:52,7:27:16,75.9
Maria Rosa StagnittaF55-59,AR,#919,4,106,730,44:00:00,3:10:10,2:07:52,6:06:34,91.2
Alessandra Morin Altermann Da SilveiraF30-34,BR,#768,12,104,723,1:04:53,3:06:00,1:48:02,6:05:41,87.5
Catalina GerstleF30-34,CL,#1064,9,79,589,46:22:00,2:54:04,2:02:10,5:45:50,90.5
Ricardo CoutinhoM35-39,BR,#27,23,97,97,33:18:00,2:34:59,1:32:21,4:43:48,93.4
Emiliana BorbaF35-39,AR,#1105,29,144,846,42:12:00,3:27:45,2:13:16,6:30:14,82.9
Nicolás Tucci RosanoM35-39,UY,#950,103,419,476,41:16:00,2:49:52,1:56:39,5:33:56,84.3
Alejandro SambadM55-59",AR,#56,2,153,157,37:23:00,2:33:18,1:39:35,4:53:10,99
Carlos Bellomo DufauM45-49,AR,#187,44,350,389,40:27:00,2:49:30,1:50:58,5:25:36,88.1
Carla Di AloyF45-49,AR,#537,38,167,908,51:30:00,3:28:10,2:31:12,6:58:49,80.3
German HofmeisterM45-49,CL,#657,144,751,920,45:50:00,3:30:32,2:43:30,7:07:23,73.5
Alexis RockenbachM45-49,BR,#149,48,369,408,40:47:00,2:45:49,1:55:51,5:27:24,87.8
Agustin BarabottiM25-29,AR,#421,26,343,382,36:39:00,2:49:19,1:55:09,5:24:55,87.4
Leonardo Nicolas GiglioM45-49,AR,#1099,20,164,170,34:26:00,2:38:40,1:39:37,4:55:27,93.6
Sergio CentenoM45-49,AR,#491,52,380,421,42:58:00,2:44:10,1:57:55,5:28:40,87.6
Carlos Alberto CosoliM40-44,AR,#1070,4,41,41,32:02:00,2:27:32,1:29:18,4:31:13,97.8
Patricia LalandaF45-49,AR,#686,39,168,914,43:20:00,4:06:06,2:06:45,7:02:23,79.8
Marcos SendonM30-34,AR,#1022,16,44,44,32:45:00,2:33:05,1:23:37,4:32:09,95.9
Fernando ZubillagaM45-49,UY,#993,103,584,675,39:00:00,3:02:43,2:08:44,5:58:44,82.7
Eric LienhardM55-59,AR,#1083,11,354,393,36:32:00,2:54:04,1:49:47,5:25:52,93
Lucas MoroniM40-44,AR,#770,114,504,579,41:05:00,2:56:54,2:01:00,5:44:36,84.6
Guido BuccoliniM18-24,AR,#458,9,286,313,30:08:00,2:31:00,2:12:29,5:16:46,86.2
Francisco Araya AdellM35-39,CL,#399,123,532,613,41:20:00,3:09:46,1:52:22,5:49:51,81.8
Mauricio De Los SantosM25-29,UY,#1030,30,471,539,39:55:00,3:00:50,1:56:35,5:41:05,84.7
Ximena LobboscoF45-49,AR,#1004,12,45,430,38:36:00,2:48:27,1:57:53,5:29:11,93.3
Ulises OteroM18-24,AR,#1041,5,17,17,31:20:00,2:28:09,1:18:33,4:20:44,96.4
Juan Manuel De FreitasM45-49,UY,#523,103,584,675,40:35:00,3:05:50,2:06:01,5:58:44,82.7
MATIAS ABADM35-39,AR,#362,36,144,147,44:28:00,2:33:17,1:30:17,4:52:04,91.8
Marcelo AltunaM50-54,AR,#379,19,261,281,38:17:00,2:34:36,1:55:53,5:13:05,92.9
Agustin GutierrezM18-24,AR,#1010,6,24,24,32:23:00,2:24:55,1:23:54,4:23:37,95.8
Iorsh ContiM45-49,AR,#506,125,684,810,45:44:00,3:05:17,2:19:03,6:19:54,79.6
Gustavo Enrique GarcíaM45-49,AR,#1116,137,730,891,1:11:18,3:16:26,2:17:13,6:50:10,75.6
Alejandro PakciarzM50-54,UY,#789,28,327,360,38:51:00,2:50:46,1:47:33,5:22:16,91.3
Damian CortelezziM40-44,AR,#509,25,127,128,35:00:00,2:35:52,1:34:17,4:48:50,94.3
Nurit Lijalad SaenzF40-44,AR,#1057,14,70,546,41:43:00,3:04:17,1:51:10,5:41:39,90.5
Esteban CanaleM50-54,AR,#475,52,558,644,46:51:00,2:58:50,2:01:54,5:53:28,86.1
Flavia MeyerF35-39",BR,#48,1,1,118,34:02:00,2:38:16,1:32:05,4:47:17,99.9
Nancy CastelliF45-49,AR,#486,14,47,437,38:03:00,2:50:35,1:57:42,5:29:42,93.2
Juan Carlos Tobar VillanuevaM40-44,CL,#936,47,219,234,41:33:00,2:42:21,1:40:21,5:07:47,90.7
Ed BosanacM70-74",US,#193,1,734,900,47:18:00,3:13:16,2:45:54,6:56:16,99.8
Carlos DurandM50-54,UY,#548,60,632,741,53:06:00,2:57:45,2:10:05,6:08:06,83.9
Miguel Angel ArmadaM35-39,AR,#405,58,234,251,32:24:00,2:52:10,1:40:27,5:09:30,88.5
Juan Andres Evan EvansM45-49,AR,#345,146,762,939,54:57:00,3:52:20,2:49:02,7:44:25,69.3
Fidel Diaz SebrianoM18-24",AR,#1101,2,9,9,26:06:00,2:28:46,1:19:07,4:16:51,97.2
Mariana Elisa GodoyF35-39,AR,#226,11,52,453,39:02:00,2:58:28,1:50:48,5:31:29,91.8
Damian MarroncelliM45-49,AR,#728,64,401,451,43:39:00,2:53:43,1:47:21,5:31:23,87.1
Federico Gonzalez CaballeroM40-44,PY,#1038,116,510,588,35:53:00,3:09:12,1:57:05,5:45:48,84.4
Rita Braz KellmannF35-39,BR,#77,12,56,472,49:40:00,2:50:45,1:48:00,5:33:04,91.6
Carlos CanaleM55-59",AR,#22,3,191,201,36:25:00,2:42:50,1:38:34,5:01:18,97.5
Rodrigo VanellaM30-34,AR,#960,42,179,188,31:20:00,2:43:02,1:41:20,4:58:43,90.6
Bernardo StraubeM45-49,BO,#164,5,58,58,31:15:00,2:25:41,1:36:47,4:36:38,97.4
Diego PiliavskyM35-39,AR,#307,102,418,475,31:49:00,3:02:23,1:52:29,5:33:53,84.3
Felipe Augusto Teixeira da SilvaM35-39,BR,#929,146,749,918,50:46:00,3:25:57,2:37:43,7:03:15,71.9
Oscar BarrozoM45-49,UY,#425,33,258,278,37:43:00,2:43:09,1:47:51,5:12:42,90.4
Veronica EtchegarayF45-49,AR,#1058,8,30,344,37:58:00,3:01:11,1:38:23,5:20:37,94.7
Luisa MiguensF45-49",AR,#49,3,13,229,38:42:00,2:47:13,1:38:18,5:06:58,97.2
Martin LucariniM45-49,AR,#243,75,457,520,41:40:00,2:57:23,1:54:16,5:38:53,85.9
Martin Mario BarberiaM45-49,US,#1019,23,205,216,42:44:00,2:33:28,1:43:48,5:04:35,91.9
Fabian Von ThuengenM35-39,DE,#981,101,417,473,41:05:00,2:44:27,2:03:14,5:33:11,84.4
Luis Samanamud BazoM55-59,PE,#885,13,430,490,38:57:00,2:53:07,1:58:27,5:35:57,91.3
Pedro LaneriM35-39,CL,#687,93,367,406,38:06:00,2:51:55,1:52:17,5:27:18,85.4
Pedro Elias FadulM35-39,PY,#101,30,113,113,34:42:00,2:34:03,1:34:25,4:45:57,93
Marie Josephine Leigh PacciariniF45-49,CL,#695,5,21,283,39:03:00,2:47:39,1:42:57,5:13:23,96
Carlos Scherer KeenM50-54,AR,#1049,42,460,524,43:40:00,3:02:01,1:48:11,5:39:13,88.4
Federico Luis MorenoM30-34,AR,#766,85,546,631,40:21:00,2:55:30,2:12:55,5:52:05,81.4
Pablo CostaM40-44,UY,#512,109,481,553,49:58:00,2:51:09,1:55:24,5:42:23,84.9
Afonso BarbosaM30-34,BR,#422,99,677,801,49:57:00,3:00:55,2:18:51,6:18:35,77.6
Miguel Angel BarreraM55-59,AR,#185,20,523,603,41:14:00,2:52:47,2:09:56,5:48:36,89.3
Ananda NogueiraF35-39,BR,#332,19,76,581,40:07:00,2:51:35,2:08:37,5:44:54,89.6
Lucas Frazzon Do NascimentoM25-29,BR,#592,41,757,931,58:21:00,4:07:20,2:09:59,7:25:07,71
Pablo PintosM40-44,UY,#816,40,194,204,45:06:00,2:32:46,1:40:11,5:02:02,91.8
Pablo GonzalezM60-64,AR,#634,15,704,848,52:03:00,3:31:45,2:01:47,6:30:40,86.8
Mauro EcheverriaM45-49,AR,#343,54,385,429,41:18:00,2:55:59,1:46:13,5:29:10,87.5
Sebastian MalierM40-44,AR,#723,113,501,575,37:03:00,3:01:52,2:01:13,5:44:05,84.7
Madelón RodríguezF50-54,UY,#858,10,139,838,58:23:00,3:06:55,2:15:59,6:27:08,87.7
Carlos Dante LuceroM45-49,AR,#713,100,572,661,1:00:03,2:56:31,1:53:37,5:55:26,83.2
Mario Daniel AbalosM45-49,AR,#364,55,386,432,36:59:00,2:52:13,1:54:35,5:29:19,87.4
Mateo AngioliniM18-24,UY,#392,10,436,496,39:47:00,2:58:57,1:53:45,5:36:11,83.1
Andres Gaita MartinezM50-54,AR,#733,9,169,175,35:29:00,2:38:53,1:38:37,4:56:01,96.1
Iván RamirezM35-39,AR,#839,118,503,577,39:11:00,3:02:12,1:59:19,5:44:19,82.7
Jan SalomonsM50-54,BR,#883,46,486,558,47:48:00,2:51:39,1:57:29,5:42:50,87.8
German CabosM50-54,AR,#195,27,323,355,42:50:00,2:50:40,1:45:03,5:22:09,91.3
Ignacio Iglesias SequeiraM30-34,UY,#118,20,63,63,30:30:00,2:27:11,1:36:57,4:37:28,94.8
Pablo CazenaveM45-49,AR,#313,45,357,396,37:43:00,2:46:05,1:56:54,5:25:55,88
Lisandro IllaM45-49,AR,#665,108,607,703,34:34:00,3:18:26,2:08:22,6:03:17,82
Federico BoniniM25-29,UY,#1107,36,590,683,48:48:00,2:53:11,2:11:06,5:59:49,81.9
Juan OlascoagaM55-59,UY,#783,23,542,626,46:54:00,3:08:55,1:49:39,5:51:32,88.8
Alejandro OpassiM50-54,AR,#1056,34,431,491,38:44:00,2:56:22,1:54:42,5:35:58,88.9
Gaston AsturianoM40-44,AR,#407,75,318,349,40:47:00,2:52:32,1:44:16,5:21:21,88.4
Juan Gonzalez PitaM40-44,AR,#1071,105,463,528,42:19:00,2:59:48,1:51:33,5:39:42,85.4
Hernán Guillermo LudueñaM40-44,AR,#715,97,421,480,37:05:00,2:52:01,2:00:24,5:34:43,86.1
Jorge Sebastian OliveraM40-44,AR,#1072,134,629,738,46:55:00,2:50:24,2:22:42,6:07:27,81.2
Leonardo TorresM45-49,AR,#942,139,732,897,40:47:00,3:57:32,2:06:07,6:54:34,75
Marcos MorselliM40-44,AR,#251,30,154,158,33:52:00,2:32:36,1:41:39,4:53:22,93.4
Eduardo SandovalM25-29,CL,#888,14,152,156,40:47:00,2:38:31,1:31:28,4:53:05,93.1
Alejandro UribeM30-34,CL,#954,64,370,409,40:33:00,2:50:48,1:48:13,5:27:27,85.4
Cristhian Requiterena RetamarM35-39,UY,#845,112,459,523,41:05:00,2:56:55,1:57:05,5:39:07,83.5
Juan Jose RichmondM50-54,AR,#851,25,299,327,36:32:00,2:48:37,1:47:37,5:18:03,92
Federico RodriguezM45-49,CL,#150,19,159,164,37:00:00,2:37:12,1:36:26,4:54:03,93.9
Daniel Ulises BlanzacoM45-49,AR,#442,47,366,405,43:06:00,2:55:41,1:44:00,5:27:11,87.8
Horacio ArnaldoM40-44,UY,#1002,80,341,379,42:22:00,2:46:22,1:51:01,5:24:45,87.8
Andrea DalmassoF50-54",AR,#1093,2,25,304,39:18:00,2:50:13,1:42:59,5:16:09,99.4
Juan RegoM60-64,UY,#842,7,594,688,40:49:00,3:08:37,2:02:49,6:00:51,91.2
Maximo BaccanelliM30-34,AR,#414,94,615,715,43:11:00,2:55:08,2:21:00,6:04:49,79.5
Diego GarciacelayM30-34,UY,#614,71,428,488,40:51:00,3:04:05,1:46:18,5:35:37,84.1
Alejandro ReggioM35-39,UY,#267,25,104,104,41:39:00,2:33:38,1:26:00,4:44:26,93.3
Iván Osvaldo IbarraM35-39,AR,#662,132,583,674,40:05:00,3:00:41,2:13:35,5:58:36,80.5
Carlos Morales PalaciosM45-49,CL,#763,23,205,216,38:25:00,2:44:16,1:38:02,5:04:35,91.9
Adroaldo Pires Cartagena JuniorM35-39,BR,#819,144,747,915,50:48:00,3:54:15,2:06:57,7:02:26,72
Mariano GalianoM40-44,AR,#603,63,279,303,37:58:00,2:43:16,1:50:42,5:16:07,89.3
Luciano TronconiM40-44,AR,#947,115,509,587,39:36:00,2:59:43,2:02:01,5:45:47,84.4
Elizabeth CarrilloF30-34,VE,#481,14,112,757,49:35:00,3:10:59,2:06:24,6:11:14,86.6
Santiago De MartinoM25-29,AR,#91,7,64,64,29:56:00,2:29:33,1:35:32,4:37:40,96.1
Alejandro FernandezM45-49,UY,#1013,13,111,111,39:44:00,2:35:43,1:27:08,4:45:50,95.5
Lorena CortezF45-49,AR,#86,6,23,292,41:15:00,2:46:26,1:42:57,5:14:43,95.8
Federico ScarabinoM18-24",UY,#1067,1,1,1,25:34:00,2:15:35,1:21:18,4:04:49,99.8
Ricardo Ezequiel MontenegroM35-39,AR,#50,28,110,110,33:47:00,2:32:35,1:35:20,4:45:44,93
Marta Marina EilertF35-39,AR,#552,34,169,917,49:39:00,3:27:08,2:41:05,7:03:01,78.7
isabel ideF45-49",CL,#40,2,11,206,39:40:00,2:38:10,1:40:22,5:02:19,98
Junior PiccinatoM40-44,BR,#141,22,106,106,33:35:00,2:30:10,1:37:43,4:44:28,95.1
