Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Celso Fernando GarciaM40-44,AR,#640,27,144,164,36:18:00,3:06:31,2:04:59,5:54:40,83.1
Maria CabreraF35-39",AR,#137,3,20,160,40:09:00,3:24:48,1:40:36,5:53:35,92.9
Carlos Alberto CosoliM40-44,AR,#121,6,46,51,31:20:00,2:45:13,1:42:13,5:03:31,92
Santiago Germán GemetroM40-44,AR,#463,46,251,283,34:24:00,4:08:42,1:54:46,6:46:13,75.8
Nestor RevelanteM55-59,AR,#219,4,170,192,49:23:00,3:09:28,1:57:25,6:02:53,94.7
Luis Ignacio TschoppM40-44,AR,#170,31,158,178,33:54:00,3:10:57,2:05:22,5:58:32,82.5
Miguel ObregonM30-34,AR,#371,31,208,234,51:57:00,3:17:57,2:00:00,6:22:19,79.3
Natalia YeroF40-44",AR,#277,1,9,89,35:22:00,3:00:02,1:45:39,5:26:59,98.8
Fernando VillamarinM50-54,AR,#184,13,125,143,32:35:00,3:11:39,1:55:30,5:46:31,90.3
Martin ErdociaM35-39,AR,#381,42,201,226,36:08:00,3:12:50,2:21:26,6:18:44,80.1
Pablo CapozzoliM50-54,AR,#179,14,134,152,35:19:00,3:12:17,1:51:16,5:49:43,89.8
Agustin GattasM45-49,AR,#105,53,265,304,43:50:00,3:47:46,2:15:08,7:00:26,75.9
Luis Humberto MontiM65-69",AR,#222,1,200,225,46:42:00,3:21:03,2:03:02,6:18:17,99.8
Hildo Javier VazquezM40-44,AR,#203,29,153,173,40:50:00,3:13:48,1:56:35,5:57:56,82.6
Alejandro Daniel Segovia RamirezM35-39,MX,#388,62,299,347,48:38:00,4:03:02,2:23:47,7:32:00,70.8
Maximiliano AgostiniM30-34,AR,#336,15,80,88,31:25:00,3:02:32,1:46:01,5:26:35,88.2
Jayme ViannaM55-59,BR,#238,16,322,376,1:02:12,4:11:28,2:44:22,8:17:09,76.8
Horacio Daniel Maria BroggiM55-59,AR,#218,5,174,196,43:50:00,3:04:58,2:09:04,6:04:48,94.4
Alexander Parra GonzalezM40-44,CL,#493,40,225,253,45:32:00,3:18:54,2:17:59,6:30:16,77.9
Eduardo PazM50-54,AR,#647,25,242,272,47:39:00,3:36:23,1:58:09,6:39:46,82.4
Veronica Santos BerissoF50-54,AR,#144,5,54,372,39:51:00,3:42:29,3:39:51,8:09:58,90.4
Maria Florencia SanchezF40-44,CL,#225,14,50,356,50:18:00,4:15:17,2:26:11,7:41:02,79.9
Lucas AntonettiM45-49",AR,#123,2,16,17,29:38:00,2:42:36,1:24:27,4:40:42,98.9
Andres GarelliM35-39,AR,#431,45,213,239,38:41:00,3:27:09,2:06:43,6:23:22,79.4
Franz BedachtM50-54,DE,#585,28,267,306,48:40:00,3:24:06,2:39:19,7:01:56,79.4
Santiago PazM18-24",AR,#145,1,15,16,30:34:00,2:38:16,1:26:59,4:39:40,99.7
Alexandra TersoglioF50-54",US,#295,3,40,307,40:56:00,3:48:56,2:24:12,7:02:50,98
Federico AlvarezM30-34",AR,#150,2,11,11,29:47:00,2:36:30,1:22:40,4:34:16,98.6
Gerardo Saavedra CuevasM30-34,CL,#351,30,199,224,40:58:00,3:25:35,2:04:17,6:17:52,80
Valerio BragaM45-49,BR,#523,54,268,308,52:58:00,3:44:31,2:10:44,7:03:45,75.5
Benjamin Moya ChamarroM18-24",CL,#306,2,17,19,26:33:00,2:38:54,1:33:48,4:43:06,99
Natacha RoviraF45-49,CL,#290,5,36,294,57:36:00,3:50:13,1:58:06,6:54:40,84.3
Ricardo Ezequiel MontenegroM35-39,AR,#116,13,62,68,33:08:00,2:53:50,1:40:10,5:14:20,90.5
Ronsar BiancoM40-44,AR,#641,12,91,103,32:56:00,3:12:13,1:41:37,5:32:01,86.9
Rene LarrainM45-49,CL,#503,63,295,343,41:13:00,3:53:47,2:32:56,7:28:09,72.5
Philip BillikopfM30-34,CL,#111,4,18,20,34:52:00,2:35:47,1:26:49,4:43:07,96.6
Diego DiazM35-39,AR,#241,33,164,185,49:28:00,3:10:02,1:55:27,6:00:42,82.7
Gabriel RiquelmeM40-44,AR,#494,38,205,231,44:40:00,3:23:25,2:00:40,6:20:55,79.2
Jonathan LonskeM45-49,US,#538,43,206,232,43:02:00,3:11:50,2:14:52,6:20:57,81.2
Jeremy KraayenbrinkM30-34,AR,#350,20,110,124,40:04:00,3:08:45,1:44:30,5:41:12,85.7
Rodrigo SaavedraM25-29,CL,#149,5,66,73,32:12:00,3:01:06,1:35:58,5:17:24,93.5
Gaston Leonardo ViñuelaM45-49,AR,#512,64,308,358,40:11:00,3:48:00,3:01:44,7:42:58,70.9
Simon AlvarezM35-39,AU,#412,66,318,371,1:00:02,4:18:46,2:32:04,8:08:54,66.9
Charles EmersonM30-34,US,#360,33,217,245,43:20:00,3:38:41,1:47:40,6:25:26,78.9
Federico Hugo ValleM55-59,AR,#188,7,223,251,40:42:00,3:29:03,2:09:40,6:28:41,90.6
Carlos BarriaM40-44",AR,#117,3,19,21,32:23:00,2:37:30,1:29:35,4:43:50,96
Javier Cristian ScerboM50-54,AR,#183,8,79,87,34:57:00,2:56:51,1:46:43,5:25:58,93.9
Fernando Di RossoM35-39,AR,#157,5,35,40,33:50:00,2:49:05,1:29:24,4:58:01,93.6
Ronaldo CesquimM45-49,BR,#129,14,89,101,34:31:00,3:08:08,1:42:17,5:31:10,89.1
Pablo Gonzalez-CastroM40-44,CL,#471,8,48,53,44:03:00,2:37:31,1:35:32,5:03:50,92
Cameron PatrickM25-29,US,#321,12,309,359,48:21:00,3:54:42,2:51:30,7:47:19,72.4
Patricio JacaM45-49,CL,#48,10,64,71,34:52:00,2:54:03,1:42:05,5:17:15,91.6
