Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Gustavo GutierrezM45-49,AR,#951,106,702,815,42:05:00,2:43:38,2:27:44,6:00:28,81.8
Rodrigo Ribeiro MoninM35-39,BR,#730,125,563,644,39:03:00,2:46:31,2:07:08,5:40:53,83.5
Martin VizcarraM45-49,AR,#247,9,95,104,33:58:00,2:29:09,1:31:42,4:38:46,96.2
Maria VallascianiF30-34,AR,#217,16,56,463,40:59:00,2:48:37,1:45:21,5:20:37,91.1
Eric Schellenberg TammenhainM35-39,BR,#1150,24,94,103,28:47:00,2:29:11,1:37:24,4:38:46,94.7
José Roberto PotiensM60-64",BR,#1343,2,490,562,37:01:00,2:49:12,1:57:54,5:31:38,99.3
Ezequiel CarveriM40-44,AR,#821,107,443,506,37:19:00,2:51:47,1:50:53,5:25:08,86.9
Agustin PomponioM25-29,AR,#541,34,541,620,32:21:00,2:59:42,1:54:46,5:38:12,84.2
Maria Julia AvanzaF40-44,AR,#431,21,162,980,51:30:00,3:19:26,2:13:56,6:32:07,82.4
Lisandro Dolera JaimeM40-44,AR,#885,86,359,400,30:20:00,2:46:20,1:51:47,5:16:22,88.4
Federico Hugo ValleM55-59,AR,#190,25,553,633,40:22:00,2:46:59,2:03:20,5:39:27,87.5
Julian Garcia CandiaM45-49,AR,#993,124,774,910,40:41:00,3:04:36,2:20:49,6:16:32,79.5
David Alexander Zamora MenciasM30-34,EC,#200,17,140,152,34:24:00,2:25:26,1:41:53,4:46:59,94.3
Dannes TigreroM25-29,EC,#519,45,754,882,53:02:00,2:58:54,2:09:12,6:10:04,79.5
Hernán GiménezM40-44,AR,#856,176,735,859,43:35:00,3:10:07,2:06:39,6:06:54,80.3
Cristian VianoM35-39,AR,#193,57,263,286,34:07:00,2:34:22,1:51:14,5:05:04,89.7
Pablo CapozzoliM50-54,AR,#1271,24,332,365,35:31:00,2:41:22,1:42:05,5:13:33,92.2
Fernando Di RossoM35-39,AR,#1290,12,55,60,32:59:00,2:27:28,1:25:27,4:30:36,96.4
Gabriel AzevedoM35-39,BR,#640,126,566,648,43:23:00,2:57:24,1:53:00,5:41:30,83.4
Jorge Alejandro BarlaM50-54",AR,#113,3,111,122,38:08:00,2:27:03,1:30:34,4:41:37,98.4
Axel LabourtM40-44,AR,#808,131,524,600,39:49:00,2:47:49,1:59:38,5:35:20,85.2
Sebastián DedominiciM40-44,AR,#883,120,482,553,39:07:00,2:50:33,1:54:36,5:30:14,86
Juan Jose Santa MaríaM50-54,AR,#1082,73,776,912,40:30:00,3:04:09,2:23:55,6:16:50,82
Ann KaltenbaughF50-54",US,#165,1,34,370,32:54:00,2:43:40,1:50:59,5:14:06,99.8
Igor AmorelliMPRO",BR,#2,3,3,3,23:07,2:01:00,1:16:32,3:43:30,98.6
Mariela MazzitelliF45-49",AR,#464,3,27,321,36:42:00,2:39:41,1:45:51,5:08:30,98.2
Matheus Martins LascasasM30-34,BR,#1364,95,670,778,58:10:00,3:02:54,1:46:44,5:56:05,82.3
Eduardo CostaM25-29,BR,#1279,11,106,116,31:19:00,2:31:02,1:33:59,4:40:57,94.3
Fausto CarreraM40-44,AR,#770,157,630,728,46:11:00,3:00:05,1:52:33,5:50:37,82.7
Carla AbrunhosaF45-49,BR,#111,7,46,421,39:13:00,2:45:01,1:48:02,5:17:41,96.6
Oswaldo FernandesM35-39,BR,#1297,33,137,148,36:23:00,2:27:47,1:37:47,4:46:24,93.2
Santiago Raul SentousM35-39,AR,#703,133,595,681,33:46:00,2:50:14,2:17:04,5:46:00,82.7
Marc VerstraeteM50-54,BE,#1027,23,304,335,35:11:00,2:44:15,1:45:08,5:10:13,92.8
Bonato EmmanuelM35-39,AR,#741,139,619,717,41:52:00,3:00:53,2:01:49,5:49:41,82.2
Joaquin RinaudoM45-49,AR,#954,114,720,839,47:57:00,2:54:28,2:14:40,6:03:58,81.3
Diego CeraldiM35-39,AR,#693,55,261,284,34:54:00,2:43:37,1:41:08,5:04:56,89.7
Francisco SaraviaM35-39,AR,#1146,41,181,196,35:49:00,2:38:00,1:34:45,4:53:02,91.9
Mauro Omar AguilarM35-39,AR,#306,21,79,86,29:59:00,2:31:21,1:30:50,4:35:59,95.3
Javier RomanoM50-54,AR,#1348,88,835,1007,55:50:00,2:59:32,2:36:37,6:39:59,78.8
Mauricio BadunaM40-44,AR,#876,66,281,306,41:16:00,2:40:42,1:39:22,5:07:23,90
Sandra Patricia Mendoza SuarezF40-44,CO,#430,18,141,921,43:46:00,3:04:18,2:20:40,6:18:46,84.3
Kazumasa HanedaM40-44,JP,#829,65,279,303,37:48:00,2:40:04,1:37:43,5:07:14,90
Gustavo Martín LescanoM30-34,AR,#627,87,607,700,44:51:00,2:43:02,2:12:29,5:47:29,83.6
Pablo SalinasM30-34,AR,#1172,36,233,252,39:01:00,2:39:38,1:37:36,4:59:52,91.8
Carlos Albertos GrecoM60-64,AR,#1371,4,677,786,38:10:00,3:13:54,1:58:01,5:57:13,95
Walter ArizaM25-29,AR,#1376,35,543,623,44:35:00,2:49:11,1:57:30,5:38:16,84.2
Marcos Ariel AltamiraM35-39,AR,#638,157,724,844,45:13:00,3:16:23,1:44:42,6:04:33,79.9
Rogerio GuimaraesM55-59,BR,#304,13,409,466,38:06:00,2:33:12,2:04:02,5:20:51,90.6
Juan Pedro LageyreM30-34,AR,#567,55,385,434,34:40:00,2:49:18,1:47:32,5:18:40,88.4
Sergio Daniel PasqualiniM55-59,AR,#1097,30,705,818,39:12:00,3:01:26,2:12:07,6:00:52,84.2
Oscar Javier Armando AparicioM45-49,AR,#960,133,815,975,41:11:00,3:18:48,2:21:18,6:30:31,77.5
Juan CatenaM18-24,AR,#503,6,86,93,32:57:00,2:28:17,1:31:50,4:37:09,94.1
Alejandro AvalosM50-54,AR,#1008,52,599,686,39:43:00,2:47:56,2:13:27,5:46:23,86.6
Hildo Javier VazquezM40-44,AR,#219,138,550,630,39:06:00,2:44:29,2:07:37,5:39:10,84.5
Gustavo Ariel CepedaM30-34,AR,#602,57,391,440,43:08:00,2:44:49,1:43:34,5:18:53,88.3
Veronica IuornoF30-34,AR,#164,11,42,401,41:38:00,2:47:11,1:42:36,5:16:22,91.8
Diego Gabriel BiasuttoM45-49,AR,#988,119,738,863,43:36:00,3:16:25,2:00:49,6:07:18,80.8
Carlos Leoncio ZapanaM70-74",AM,#1138,2,916,1112,1:01:15,3:32:58,2:58:12,7:41:21,94.7
Matias Ivan GertieM40-44,AR,#1310,92,392,442,36:57:00,2:48:03,1:46:57,5:19:00,87.9
Saulo SpaolanseM45-49,BR,#913,102,683,793,59:09:00,3:04:56,1:42:39,5:58:02,82.2
Fernando VillamarinM50-54,AR,#194,18,273,297,32:16:00,2:37:37,1:51:17,5:06:33,93.5
Guilherme AlbaniM35-39,BR,#714,23,92,101,28:56:00,2:28:00,1:36:28,4:38:36,94.8
Martin MailloM45-49,AR,#931,34,260,283,28:01:00,2:38:59,1:52:27,5:04:51,91.1
Marcelo De MarchiM45-49,BR,#1288,8,91,100,32:34:00,2:24:42,1:36:11,4:38:13,96.4
Felix ZylberglajtM45-49,UY,#150,5,67,73,33:44:00,2:21:30,1:32:54,4:33:29,97.4
Diego Diaz MorenoM40-44,AR,#823,23,110,121,31:21:00,2:32:38,1:33:23,4:41:27,95
Bruno SantosM30-34,BR,#547,111,818,978,45:40:00,3:20:10,2:16:26,6:31:41,77.2
Martin Alejandro Prieto PalaciosM30-34,PY,#580,16,136,147,36:04:00,2:28:29,1:37:58,4:46:16,94.4
Barbara HormazabalF35-39,AR,#409,7,52,455,35:36:00,2:47:10,1:52:41,5:20:17,92.2
Leonardo BrazM35-39,BR,#116,5,25,28,28:24:00,2:21:59,1:25:51,4:20:26,98.6
Eduardo ZanellaM40-44,BR,#818,111,452,518,38:25:00,2:42:56,1:58:26,5:26:32,86.6
Rodrigo HerreraM40-44,AR,#1320,83,346,383,39:26:00,2:47:55,1:43:09,5:14:56,88.6
Maximiliano SvartmanM45-49,AR,#914,152,905,1095,42:06:00,3:35:09,2:53:52,7:24:26,70.9
Paula RodriguezF35-39,AR,#415,24,158,966,53:46:00,3:07:08,2:19:58,6:27:54,81.8
Thomas KhalilM25-29,BR,#523,39,620,718,33:02:00,2:47:24,2:20:52,5:49:42,82.4
Daniel IbarraM50-54,AR,#1019,89,838,1012,48:59:00,3:26:55,2:12:14,6:41:17,78.7
edward bagliottoM45-49,BR,#300,14,116,127,35:17:00,2:25:13,1:36:44,4:42:39,95.4
Marcela Riveros AngelF35-39,CO,#347,22,135,905,45:05:00,3:08:20,2:10:46,6:15:16,83.6
Magdalena NapoliF18-24",AR,#136,2,16,203,31:43:00,2:34:38,1:43:19,4:53:53,96.7
Flavio Augusto PonsM40-44,AR,#789,200,882,1065,42:47:00,3:28:25,2:33:13,7:00:17,73.2
Leonardo Gabriel BarberaM40-44,AR,#1200,182,773,909,47:15:00,2:59:53,2:21:09,6:16:31,78.9
Eduardo GuerraM50-54,US,#1038,100,902,1090,40:25:00,3:07:45,3:21:05,7:18:29,74
Frederico GomesM40-44,BR,#857,194,855,1033,1:00:04,3:13:01,2:23:30,6:47:14,74.8
Facundo OteroM30-34,AR,#595,85,604,693,36:59:00,3:05:17,1:53:59,5:46:48,83.7
Roque Gustavo BertolliM50-54,AR,#1372,5,148,160,30:21:00,2:29:01,1:44:13,4:47:46,97.1
Julio Agustín PeraltaM40-44,AR,#839,117,475,546,42:45:00,2:48:14,1:50:18,5:29:19,86.2
Martin PaillotM50-54,AR,#1078,76,789,935,41:09:00,3:12:36,2:18:40,6:20:23,81.5
Gabriela SzniferF45-49,BR,#453,29,123,851,38:45:00,3:00:23,2:18:12,6:05:46,88.9
Elvia PazosF45-49,AR,#460,20,97,713,34:57:00,3:03:07,2:05:42,5:48:54,91.5
Valeria RossiF35-39,AR,#406,9,70,535,41:05:00,2:49:51,1:51:41,5:28:27,90.8
Andres OrellanaM35-39,AR,#1212,18,71,78,31:14:00,2:25:49,1:32:50,4:34:30,95.6
Oscar DagninoM40-44,AR,#284,149,583,668,35:12:00,2:53:02,2:10:45,5:44:08,83.7
Ricardo Goulart De Carvalho BritoM30-34,BR,#625,60,404,456,46:45:00,2:42:07,1:44:23,5:20:27,88.1
Carlos HurtadoM35-39,EC,#699,184,887,1070,56:23:00,3:30:57,2:25:02,7:05:14,72
Pedro BillordoM35-39,AR,#740,79,338,372,33:52:00,2:40:20,1:53:32,5:14:08,88
Martin UtreraM45-49,AR,#214,25,214,231,34:42:00,2:33:11,1:44:45,4:56:39,92.7
Walter TarradellesM35-39,BO,#308,105,449,515,46:41:00,2:35:02,1:55:33,5:26:11,86
Hugo GuiniM65-69",AR,#1134,2,722,841,37:01:00,3:02:55,2:17:30,6:04:06,94.1
Enrique Beltran CM45-49,PE,#944,127,779,918,37:19:00,2:45:37,2:47:02,6:18:16,79.2
Ivan Mostacero PlasenciaM35-39,PE,#263,114,499,571,43:51:00,2:49:37,1:53:06,5:32:39,84.9
Jeremias FerrerM35-39,AR,#747,156,716,833,34:27:00,3:07:00,2:14:27,6:03:08,80.2
Juan Martin FarinatiM40-44,AR,#886,162,662,766,43:38:00,2:48:47,2:15:30,5:54:50,82.1
Daniela Constanza Ferrada FuentesF30-34,CL,#1300,12,44,416,36:15:00,2:45:46,1:49:40,5:17:16,91.7
Leonardo De CurtyM35-39,BR,#746,47,199,215,32:57:00,2:29:48,1:47:48,4:54:51,91.6
Ricardo HalahM50-54,BR,#1318,21,297,324,31:40:00,2:42:52,1:47:23,5:09:04,93
Nahuel Marco DadoneM45-49,AR,#1245,95,644,744,38:24:00,2:56:30,2:10:52,5:51:56,83.1
Marina BeccagliaF40-44,AR,#1259,14,117,828,41:18:00,2:54:50,2:17:27,6:02:29,86.8
Thiago SardinhaM35-39,BR,#147,11,52,56,33:16:00,2:18:16,1:32:50,4:29:11,96.7
Andres SalmanM35-39,AR,#1223,15,63,68,28:15:00,2:20:54,1:38:59,4:31:53,96.2
Juan Manuel Di DiegoM45-49,AR,#1400,43,313,344,39:48:00,2:42:14,1:45:01,5:11:27,89.9
Bernardo LiguoriM45-49",AR,#1392,1,29,33,32:12:00,2:20:18,1:26:16,4:22:23,99.8
Fernando MartinezM45-49,AR,#997,112,713,830,35:35:00,2:49:45,2:30:59,6:02:51,81.5
Helio SilvaPC",BR,#106,3,742,869,43:24:00,3:08:43,2:08:49,6:08:23,
Marcos VentualaM50-54,AR,#220,22,302,333,39:23:00,2:30:18,1:54:24,5:10:06,92.8
Leonardo J. RubinoM45-49,AR,#1201,53,366,408,35:58:00,2:42:07,1:50:23,5:16:40,89
María Soledad HernándezF30-34,AR,#384,28,107,776,38:50:00,2:51:27,2:15:26,5:55:55,85.4
Bruno Mendo PalmiroM35-39,BR,#727,167,782,923,39:03:00,3:01:28,2:14:54,6:18:50,77.9
Marcelo CaoM40-44,AR,#118,18,85,92,37:56:00,2:27:10,1:27:24,4:37:08,95.9
Barbara BuenahoraFPRO,AR,#21,8,11,117,32:01:00,2:35:22,1:28:25,4:40:58,92.9
Peter BiroM50-54,US,#1009,19,274,298,31:01:00,2:36:48,1:52:47,5:06:37,93.5
Roxana IannoneF55-59",AR,#1228,2,128,881,44:16:00,2:54:27,2:25:50,6:10:04,96.6
Matias MananianM35-39,AR,#241,177,827,995,42:43:00,3:10:20,2:36:23,6:35:51,75.6
Hugo BressaniM40-44,AR,#1207,10,50,54,31:55:00,2:20:23,1:33:57,4:29:04,97.6
martin barberiaM45-49,US,#1256,33,257,279,37:19:00,2:26:38,1:54:27,5:04:13,91.2
Carlos Alberto NacachM65-69,AR,#1133,4,889,1074,41:50:00,3:21:05,2:53:10,7:09:15,84.7
Juan Ignacio Valdez RocheM18-24,AR,#492,12,389,438,27:12:00,2:39:51,2:07:51,5:18:50,86.1
Mauro Dos Santos JerónimoM40-44,AR,#798,181,769,903,48:29:00,3:09:29,2:08:51,6:14:42,79.2
Jorge RodríguezM45-49,AR,#1003,31,248,268,30:03:00,2:40:46,1:45:45,5:02:06,91.6
Fernando ZubillagaM45-49,UY,#939,93,639,738,37:33:00,2:52:55,2:09:48,5:51:30,83.2
Fernando Hector PiaggioM45-49",AR,#178,3,35,39,33:38:00,2:26:11,1:21:16,4:24:45,99.3
Jorge OjedaM40-44,PY,#1336,99,417,475,41:28:00,2:40:32,1:50:12,5:21:48,87.4
Pere Marquina Perez De La CruzM40-44,AD,#890,16,75,82,27:59:00,2:31:47,1:31:55,4:35:14,96.3
Dolores DartiguelongueF40-44,AR,#318,24,173,1008,43:53:00,3:11:13,2:32:26,6:40:19,81.3
Roberto De AngelisM40-44,CL,#873,68,287,313,28:06:00,2:35:09,1:59:29,5:07:55,89.9
lucas osorioM40-44,CO,#838,109,450,516,39:00:00,2:47:16,1:54:25,5:26:21,86.7
Seba LassalleM35-39,AR,#700,54,253,274,33:25:00,2:37:03,1:47:10,5:03:08,90
Martin Diego RobertsM40-44,AR,#813,103,428,489,39:38:00,2:50:43,1:47:54,5:23:49,87.1
Hernán FranchinaM30-34,AR,#1307,64,456,523,41:54:00,2:38:38,2:01:43,5:27:05,86.9
Roberto NaivirtM45-49,AR,#999,130,797,948,53:37:00,3:09:06,2:13:56,6:22:55,78.6
Victor Nicolas MogniM30-34,AR,#1176,47,317,349,39:42:00,2:37:22,1:50:02,5:12:06,89.5
Renan Briquese GomesM25-29,BR,#527,41,641,741,43:06:00,2:44:11,2:17:03,5:51:47,82.1
Guillermo TallanoM35-39,AR,#732,99,425,486,40:00:00,2:43:49,1:51:03,5:23:16,86.4
Martinez RocioF30-34,AR,#138,14,49,425,34:47:00,2:46:41,1:51:51,5:17:49,91.6
Lorena FarinaF40-44",AR,#123,1,14,184,34:45:00,2:28:30,1:43:26,4:51:25,99.3
Lisandro SipermanM45-49,AR,#912,84,602,689,46:46:00,3:06:18,1:43:49,5:46:30,84
Sebastian BerbechM40-44,AR,#878,156,629,727,34:47:00,2:50:23,2:14:59,5:50:36,82.7
Walter Jose TrubianM25-29,AR,#544,14,134,145,34:17:00,2:31:13,1:34:42,4:45:21,93.4
Sebastian Julio ArriagadaM30-34,CL,#610,101,740,866,39:08:00,2:55:09,2:21:51,6:07:47,80.5
Edgardo Martin CastañonM40-44,AR,#881,102,427,488,31:12:00,2:39:22,2:07:41,5:23:39,87.1
Cristian Rafael LedesmaM40-44,AR,#1183,207,909,1101,45:12:00,3:22:27,3:08:31,7:30:31,69.7
Daniela Pinto MonteiroF45-49,BR,#459,13,61,480,36:58:00,2:48:47,1:49:58,5:22:31,95.8
Cecilia VicenteF50-54,AR,#222,14,146,932,45:55:00,3:00:49,2:25:39,6:19:54,89
Jose MauroM55-59,BR,#251,21,501,573,38:44:00,2:45:13,2:02:16,5:33:01,88.5
Fernando Damian GutmanM45-49,AR,#1317,72,502,574,43:57:00,2:43:43,1:59:11,5:33:27,86.1
Guilherme Da Silva GrossoM35-39,BR,#1218,51,227,245,33:57:00,2:37:40,1:43:00,4:59:15,90.7
Sebastian SánchezM45-49,AR,#956,67,460,527,39:09:00,2:44:26,1:58:12,5:27:27,87.1
Ariel PiccininiM40-44,AR,#891,113,459,526,39:03:00,2:50:39,1:51:08,5:27:14,86.5
Gabriela Salazar KjuroF25-29,PE,#299,6,69,533,31:24:00,3:02:52,1:48:35,5:27:52,93.3
Enrique SantillanM40-44,AR,#863,53,217,234,39:46:00,2:37:06,1:34:18,4:57:12,91.9
Carlos Augusto XavierM40-44,BR,#820,63,270,293,28:04:00,2:36:25,1:57:08,5:06:08,90.2
Giuliana Gabriela FrancoF35-39,AR,#392,25,163,981,46:16:00,3:11:16,2:25:23,6:32:16,81.2
Camilo PolicastroM45-49,AR,#1387,73,507,580,30:15:00,2:55:17,2:03:30,5:33:45,86
Mauro Enrique OchoaM40-44,AR,#812,165,684,794,45:47:00,2:49:07,2:14:36,5:58:02,81.6
Rolando CaravelliM45-49,AR,#947,115,721,840,38:22:00,3:02:15,2:11:25,6:03:59,81.3
Pericles Dos SantosM60-64,BR,#1119,5,698,810,41:18:00,3:05:08,2:07:10,5:59:42,94.6
Cecilia Reymundo RobertsF55-59,AR,#1347,5,150,943,52:25:00,3:14:14,2:07:36,6:22:29,94.8
Paulo Henrique ManziniM40-44",BR,#130,2,16,17,28:17:00,2:15:56,1:26:23,4:14:41,100.8
Maria Laura LopezF35-39,AR,#410,10,77,602,40:51:00,2:35:13,2:14:16,5:35:21,89.7
Carlos AriasM40-44,CO,#874,146,565,647,37:12:00,3:03:25,1:52:19,5:41:29,84.2
Eran AlonM45-49,IL,#919,35,264,287,39:27:00,2:43:12,1:36:45,5:05:05,91.1
Gaston MonforteM40-44,AR,#835,81,342,377,30:03:00,2:53:02,1:43:55,5:14:33,88.7
Ceci GavernetF30-34,AR,#388,36,183,1059,49:06:00,3:15:58,2:40:25,6:58:38,76.9
José Alfredo BeltrameM40-44,BR,#849,50,212,229,30:36:00,2:31:00,1:49:48,4:56:27,92
Nestor RevelanteM55-59,AR,#1346,24,538,617,50:06:00,2:38:04,2:04:57,5:37:36,87.8
Victor CasagrandeM25-29,BR,#1159,24,250,270,36:07:00,2:33:15,1:46:59,5:02:34,90.2
Carlos FunesM45-49,AR,#926,107,703,816,37:24:00,2:50:21,2:26:34,6:00:31,81.8
Diego MorenoM45-49,AR,#933,36,280,304,46:25:00,2:30:59,1:41:31,5:07:15,90.7
Hugo Alberto PereyraM55-59,AR,#1341,32,710,826,37:35:00,2:43:13,2:34:52,6:02:23,83.9
Matias Enrique Yañez GonzalezM35-39,CL,#663,176,824,991,41:04:00,2:56:53,2:45:59,6:34:53,75.8
Sylvia AlfaroF40-44,CR,#1246,13,108,777,50:04:00,3:01:03,1:58:01,5:55:57,87.8
Marina GrandoF35-39,BR,#393,19,113,811,41:48:00,3:17:17,1:52:47,5:59:48,85.8
Leandro Isaac MelamedM40-44,AR,#1389,178,748,875,38:31:00,3:13:19,2:06:07,6:09:43,79.9
Mateo FabianiM40-44,AR,#319,153,615,711,42:21:00,3:06:56,1:49:07,5:48:46,83
Carlos AlanizM45-49,AR,#942,92,638,737,39:33:00,2:57:52,2:01:40,5:51:29,83.2
Andres Lo BiancoM35-39,AR,#1182,63,284,309,34:16:00,2:44:39,1:43:10,5:07:28,89.2
Brian BelowM40-44,US,#877,196,875,1057,42:20:00,3:28:56,2:39:53,6:57:31,73.5
Marcelo VassalloM55-59,AR,#1186,44,891,1077,51:16:00,3:22:10,2:41:32,7:11:05,74.9
Roberto Caetano FontM35-39,UY,#692,84,350,388,42:33:00,2:38:08,1:48:56,5:15:20,87.8
Pablo CuelloM40-44,AR,#271,29,125,136,32:47:00,2:25:16,1:42:04,4:44:08,94.5
Kevin HeffernanM40-44,US,#294,150,597,684,44:21:00,2:48:26,2:06:35,5:46:19,83.4
Maria Eugenia CanterosF35-39,AR,#1139,20,129,883,41:26:00,3:17:41,2:06:30,6:10:13,84.3
Maria Cecilia PieroniF45-49,AR,#1205,16,73,577,39:16:00,2:55:07,1:53:54,5:33:32,93.9
Julio VeigaM25-29,BR,#525,23,240,259,32:49:00,2:36:36,1:43:42,5:00:31,90.6
Paulo Roberto Maciel Da SilvaMPRO,BR,#3,6,6,6,23:09,2:08:42,1:16:27,3:50:57,96.8
Veronica LienhardF50-54",AR,#484,3,62,496,35:02:00,2:45:59,1:58:07,5:24:24,97.9
Gerardo FernandezM50-54,AR,#1073,79,801,957,42:41:00,3:11:41,2:20:17,6:25:06,80.8
Marcelo VerdinaM30-34,PY,#221,63,454,521,33:52:00,2:39:34,2:06:52,5:26:40,87
Seigo NakamuraM50-54,JP,#1077,41,495,567,36:11:00,2:40:59,2:06:42,5:32:17,88.9
Marcelo CintioliM55-59,AR,#1237,11,381,430,33:14:00,2:42:54,1:55:59,5:18:34,91
Alejandro NuñezM30-34,AR,#593,23,162,175,34:05:00,2:42:06,1:28:59,4:50:19,93.6
Pablo ArismendiM35-39,AR,#689,159,729,853,43:24:00,2:58:08,2:12:34,6:06:12,79.7
Laura GarroF45-49,AR,#463,34,153,950,42:59:00,3:22:58,2:07:07,6:23:22,86.4
Murilo Santos FlorestaM35-39,BR,#706,36,147,159,34:28:00,2:31:43,1:35:08,4:47:31,93
Sebastián Gutiérrez ElejaldeM35-39,PE,#343,185,899,1086,41:53:00,3:05:53,3:18:56,7:17:07,70.6
Adrian Osvaldo TrelliniM50-54,AR,#1025,86,832,1001,42:29:00,3:05:52,2:35:53,6:37:14,79.2
Raul Osvaldo ChisuM60-64,AR,#1126,16,917,1114,1:03:12,3:29:19,2:59:24,7:43:03,80.5
Jessica SimoniF35-39,AR,#401,16,105,767,43:49:00,3:11:04,1:53:51,5:54:57,86.6
Leandro LeãoM35-39",BR,#134,2,19,20,28:27:00,2:19:05,1:25:16,4:16:33,99.5
Ivo Moraes Da SilvaM45-49,BR,#975,129,788,934,53:25:00,3:01:42,2:14:22,6:20:15,78.9
Nicolas MartinezM40-44,CO,#784,147,568,650,36:48:00,2:42:45,2:14:12,5:41:46,84.1
Tiago Opala VieiraM35-39,BR,#755,66,295,322,35:38:00,2:38:16,1:50:31,5:08:43,89
Pablo Oscar HovsepianM30-34,AR,#626,40,252,273,34:52:00,2:40:44,1:42:48,5:03:04,91.2
Hugo BogettiM50-54,AR,#1029,42,526,603,39:00:00,2:50:57,1:56:10,5:35:23,88.4
Nicolas TovoM25-29,AR,#534,32,487,559,35:11:00,2:51:45,1:58:53,5:30:59,85.4
Andre LopesMPRO,BR,#9,5,5,5,24:04:00,2:07:55,1:13:49,3:48:23,97.4
Fernando AranedaM40-44,CL,#1251,73,300,328,34:29:00,2:39:30,1:51:19,5:09:31,89.6
Diego ChighizolaM40-44,AR,#822,169,707,821,43:13:00,2:51:32,2:18:58,6:01:14,81.1
Gonzalo AcostaM25-29",AR,#507,2,26,29,28:45:00,2:23:43,1:24:32,4:20:36,98.5
Roberto FormosoM40-44,UY,#1305,155,624,722,47:42:00,2:45:37,2:09:28,5:50:15,82.8
Oscar CorbalánM35-39,AR,#745,32,132,143,35:49:00,2:29:52,1:34:39,4:45:08,93.5
German ConejoM35-39,AR,#287,111,483,554,40:33:00,2:31:10,2:08:59,5:30:19,85.3
Victor ZapattiniM30-34,PY,#558,104,768,902,45:56:00,2:59:51,2:18:40,6:14:14,79.6
Fernando Adrian LorenzoM45-49,AR,#952,117,734,858,35:48:00,3:09:02,2:13:17,6:06:51,80.9
Gustavo IriarteM55-59,AR,#162,10,371,414,31:57:00,2:34:36,2:04:30,5:17:14,91.2
Esteban CanaleM50-54,AR,#316,57,654,755,43:12:00,2:51:34,2:11:07,5:53:16,85.5
Alfonsina RivedieuF18-24",UY,#356,1,9,97,27:50:00,2:30:56,1:35:31,4:38:01,100
Fernanda Loper CorreaF45-49,BR,#296,11,59,477,30:54:00,2:48:49,1:55:38,5:22:04,95.9
Thiago CunhaM35-39,BR,#648,148,668,773,37:00:00,2:56:27,2:02:47,5:55:49,81.2
Damian MarroncelliM45-49,AR,#904,55,370,413,40:24:00,2:44:51,1:44:38,5:17:14,88.9
Mariano Santa CruzM45-49,AR,#911,87,614,710,35:30:00,2:57:40,2:08:32,5:48:43,83.6
Javier BiscontinM30-34,AR,#583,110,813,973,38:30:00,3:06:47,2:36:40,6:29:20,77.5
Diego JaraM40-44",AR,#1204,3,22,25,26:33:00,2:21:21,1:27:48,4:19:14,99.8
Juan Ignacio Costello GrinbergM40-44,AR,#1178,52,215,232,34:41:00,2:35:35,1:43:25,4:57:01,91.9
Alejandro VeraM40-44,UY,#868,93,394,445,36:22:00,2:38:28,1:58:13,5:19:17,87.9
Raphael Martins VivasM30-34,BR,#628,80,574,658,41:48:00,2:48:20,1:57:26,5:42:41,84.3
Exequiel Fernandez CuetoM35-39,AR,#676,140,621,719,42:44:00,2:45:05,2:14:59,5:50:02,82.1
Ricardo SarmientoM50-54,CO,#1067,28,396,447,37:36:00,2:44:06,1:50:49,5:19:22,91.2
Gustavo EcheverriaM25-29,CL,#1385,15,144,156,36:24:00,2:27:12,1:38:13,4:47:18,93.1
Karina BrunF40-44",UY,#432,3,31,331,42:05:00,2:47:24,1:35:02,5:09:40,95.7
Carolina CarenaF40-44,AR,#419,17,139,917,47:27:00,3:10:17,2:13:10,6:17:58,84.4
Emilia ScioliF35-39,UY,#399,11,79,610,32:35:00,2:57:12,2:01:06,5:36:31,89.5
Analice Lima De MedeirosF30-34,BR,#369,31,126,864,50:01:00,3:02:31,2:10:01,6:07:27,83.7
Daniel BaikoviciusM50-54,UY,#1053,102,911,1106,32:45:00,3:14:44,3:38:28,7:36:48,72
Laura MathewsFPRO,US,#27,6,6,72,28:23:00,2:20:18,1:40:20,4:32:38,94.5
Juan Gonzalez PitaM40-44,AR,#828,118,479,550,41:21:00,2:50:29,1:52:28,5:29:56,86.1
Breno MeloMPRO,BR,#10,12,12,13,27:04:00,2:17:18,1:20:17,4:07:48,93.1
Luciano MunillaM40-44,AR,#787,151,601,688,37:08:00,2:54:41,2:08:16,5:46:25,83.4
Martiniano UrangaM40-44,AR,#866,123,498,570,40:06:00,2:46:58,1:58:25,5:32:34,85.6
Nicolas SaezMPRO,CL,#13,11,11,11,26:06:00,2:09:48,1:22:12,4:01:27,94.5
Fernando Vitória JuniorM45-49,BR,#981,79,556,637,43:38:00,2:44:54,2:04:31,5:40:15,85
Marina Ailen BankhoferF18-24,AR,#1384,9,193,1102,41:51:00,3:24:04,3:06:51,7:30:36,72.9
Alexandre PerezM45-49,BR,#145,10,96,105,37:25:00,2:23:04,1:33:44,4:38:51,96.2
Matias López PaullierM40-44,UY,#783,69,291,317,33:42:00,2:44:24,1:44:32,5:08:07,89.9
Paula MirabileF30-34,AR,#1353,10,38,384,36:21:00,2:47:52,1:46:42,5:15:04,92
